corpus_name,id,speaker_id,target_child_id,age,pair,item,form,form_numeric,verbs
Hall,611889,2068,2065,57,daddy_dad,daddy,CDS,0,2
Hall,611898,2049,2040,57,daddy_dad,daddy,CDS,0,1
Hall,613532,2283,2279,57,daddy_dad,daddy,CDS,0,4
Hall,613599,2067,2065,57,daddy_dad,daddy,CDS,0,3
Hall,614229,2067,2065,57,daddy_dad,daddy,CDS,0,1
Hall,615366,2073,2065,57,daddy_dad,daddy,CDS,0,0
Hall,615537,2067,2065,57,daddy_dad,daddy,CDS,0,2
Hall,616747,2049,2040,57,daddy_dad,daddy,CDS,0,1
Hall,618357,2262,2249,57,daddy_dad,daddy,CDS,0,1
Hall,623977,2283,2279,57,daddy_dad,daddy,CDS,0,4
Hall,625378,2099,2091,57,daddy_dad,daddy,CDS,0,1
Hall,625521,2283,2279,57,daddy_dad,daddy,CDS,0,3
Hall,625949,2269,2264,57,daddy_dad,daddy,CDS,0,1
Hall,626350,2099,2091,57,daddy_dad,daddy,CDS,0,1
Hall,626405,2099,2091,57,daddy_dad,daddy,CDS,0,1
Hall,627026,2303,2302,57,daddy_dad,daddy,CDS,0,3
Hall,627705,2044,2040,57,daddy_dad,daddy,CDS,0,5
Hall,628129,2303,2302,57,daddy_dad,daddy,CDS,0,2
Hall,628833,2303,2302,57,daddy_dad,daddy,CDS,0,2
Hall,629527,2293,2291,57,daddy_dad,daddy,CDS,0,0
Hall,630061,2173,2172,57,daddy_dad,daddy,CDS,0,1
Hall,631894,2265,2264,57,daddy_dad,daddy,CDS,0,9
Hall,632123,2265,2264,57,daddy_dad,daddy,CDS,0,0
Hall,632311,2173,2172,57,daddy_dad,daddy,CDS,0,0
Hall,632563,2275,2264,57,daddy_dad,daddy,CDS,0,1
Hall,632807,2275,2264,57,daddy_dad,daddy,CDS,0,0
Hall,633601,2303,2302,57,daddy_dad,daddy,CDS,0,2
Hall,633727,2303,2302,57,daddy_dad,daddy,CDS,0,2
Hall,635971,2310,2302,57,daddy_dad,daddy,CDS,0,4
Hall,636157,2275,2264,57,daddy_dad,daddy,CDS,0,1
Hall,636965,2265,2264,57,daddy_dad,daddy,CDS,0,2
Hall,637210,2265,2264,57,daddy_dad,daddy,CDS,0,2
Hall,637220,2269,2264,57,daddy_dad,daddy,CDS,0,0
Hall,637244,2265,2264,57,daddy_dad,daddy,CDS,0,5
Hall,637969,2303,2302,57,daddy_dad,daddy,CDS,0,1
Hall,638059,2303,2302,57,daddy_dad,daddy,CDS,0,1
Hall,638427,2049,2040,57,daddy_dad,daddy,CDS,0,0
Hall,640665,2068,2065,57,daddy_dad,daddy,CDS,0,0
Hall,640803,2073,2065,57,daddy_dad,daddy,CDS,0,0
Hall,640841,2073,2065,57,daddy_dad,daddy,CDS,0,2
Hall,641022,2265,2264,57,daddy_dad,daddy,CDS,0,0
Hall,642245,2303,2302,57,daddy_dad,daddy,CDS,0,1
Hall,643294,2269,2264,57,daddy_dad,daddy,CDS,0,3
Hall,643539,2265,2264,57,daddy_dad,daddy,CDS,0,5
Hall,644438,2068,2065,57,daddy_dad,daddy,CDS,0,0
Hall,645143,2275,2264,57,daddy_dad,daddy,CDS,0,0
Hall,645174,2275,2264,57,daddy_dad,daddy,CDS,0,0
Hall,645637,2303,2302,57,daddy_dad,daddy,CDS,0,2
Hall,645753,2303,2302,57,daddy_dad,daddy,CDS,0,3
Hall,646227,2265,2264,57,daddy_dad,daddy,CDS,0,2
Hall,646749,2265,2264,57,daddy_dad,daddy,CDS,0,3
Hall,646952,2265,2264,57,daddy_dad,daddy,CDS,0,2
Hall,648196,2265,2264,57,daddy_dad,daddy,CDS,0,6
Hall,648220,2265,2264,57,daddy_dad,daddy,CDS,0,0
Hall,648879,2303,2302,57,daddy_dad,daddy,CDS,0,1
Hall,648898,2303,2302,57,daddy_dad,daddy,CDS,0,2
Hall,649060,2303,2302,57,daddy_dad,daddy,CDS,0,3
Hall,649097,2303,2302,57,daddy_dad,daddy,CDS,0,0
Hall,649100,2303,2302,57,daddy_dad,daddy,CDS,0,1
Hall,649195,2303,2302,57,daddy_dad,daddy,CDS,0,1
Hall,649609,2068,2065,57,daddy_dad,daddy,CDS,0,1
Hall,649612,2068,2065,57,daddy_dad,daddy,CDS,0,3
Hall,649631,2068,2065,57,daddy_dad,daddy,CDS,0,1
Hall,649634,2068,2065,57,daddy_dad,daddy,CDS,0,4
Hall,649738,2068,2065,57,daddy_dad,daddy,CDS,0,4
Hall,651658,2068,2065,57,daddy_dad,daddy,CDS,0,6
Hall,651726,2068,2065,57,daddy_dad,daddy,CDS,0,2
Hall,651774,2068,2065,57,daddy_dad,daddy,CDS,0,1
Hall,651793,2073,2065,57,daddy_dad,daddy,CDS,0,0
Peters,652884,2338,2335,16,daddy_dad,daddy,CDS,0,4
Peters,652888,2338,2335,16,daddy_dad,daddy,CDS,0,8
Peters,652902,2338,2335,16,daddy_dad,daddy,CDS,0,1
Peters,652904,2338,2335,16,daddy_dad,daddy,CDS,0,1
Peters,652906,2338,2335,16,daddy_dad,daddy,CDS,0,1
Peters,652962,2355,2354,16,daddy_dad,daddy,CDS,0,1
Peters,652965,2338,2335,16,daddy_dad,daddy,CDS,0,1
Peters,652992,2355,2354,16,daddy_dad,daddy,CDS,0,2
Peters,652993,2338,2335,16,daddy_dad,daddy,CDS,0,0
Peters,653031,2355,2354,16,daddy_dad,daddy,CDS,0,2
Peters,653042,2355,2354,16,daddy_dad,daddy,CDS,0,2
Peters,653192,2338,2335,16,daddy_dad,daddy,CDS,0,3
Peters,653210,2338,2335,16,daddy_dad,daddy,CDS,0,1
Peters,653263,2338,2335,16,daddy_dad,daddy,CDS,0,4
Peters,653286,2338,2335,16,daddy_dad,daddy,CDS,0,5
Peters,653320,2338,2335,16,daddy_dad,daddy,CDS,0,1
Peters,653344,2338,2335,16,daddy_dad,daddy,CDS,0,7
Peters,653384,2338,2335,16,daddy_dad,daddy,CDS,0,2
Peters,653466,2338,2335,16,daddy_dad,daddy,CDS,0,3
Peters,653491,2338,2335,16,daddy_dad,daddy,CDS,0,1
Peters,653546,2338,2335,16,daddy_dad,daddy,CDS,0,2
Peters,653559,2338,2335,16,daddy_dad,daddy,CDS,0,2
Peters,653568,2338,2335,16,daddy_dad,daddy,CDS,0,2
Peters,653586,2338,2335,16,daddy_dad,daddy,CDS,0,3
Peters,653647,2338,2335,16,daddy_dad,daddy,CDS,0,3
Peters,653697,2338,2335,16,daddy_dad,daddy,CDS,0,1
Peters,653775,2338,2335,16,daddy_dad,daddy,CDS,0,3
Peters,653783,2338,2335,16,daddy_dad,daddy,CDS,0,1
Peters,653979,2338,2335,16,daddy_dad,daddy,CDS,0,2
Peters,654075,2338,2335,16,daddy_dad,daddy,CDS,0,3
Peters,654220,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,654226,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,654248,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,654268,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,654273,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,654373,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,654406,2338,2335,16,daddy_dad,daddy,CDS,0,1
Peters,654478,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,654484,2338,2335,16,daddy_dad,daddy,CDS,0,1
Peters,654496,2338,2335,17,daddy_dad,daddy,CDS,0,5
Peters,654501,2338,2335,16,daddy_dad,daddy,CDS,0,4
Peters,654586,2338,2335,16,daddy_dad,daddy,CDS,0,1
Peters,654664,2338,2335,16,daddy_dad,daddy,CDS,0,3
Peters,654711,2338,2335,16,daddy_dad,daddy,CDS,0,3
Peters,654737,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,654745,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,654747,2338,2335,17,daddy_dad,daddy,CDS,0,4
Peters,654850,2338,2335,16,daddy_dad,daddy,CDS,0,3
Peters,654948,2338,2335,16,daddy_dad,daddy,CDS,0,2
Peters,655015,2338,2335,17,daddy_dad,daddy,CDS,0,4
Peters,655085,2338,2335,16,daddy_dad,daddy,CDS,0,1
Peters,655091,2338,2335,16,daddy_dad,daddy,CDS,0,1
Peters,655156,2338,2335,17,daddy_dad,daddy,CDS,0,4
Peters,655278,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,655314,2338,2335,17,daddy_dad,daddy,CDS,0,4
Peters,655322,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,655338,2338,2335,17,daddy_dad,daddy,CDS,0,3
Peters,655567,2338,2335,16,daddy_dad,daddy,CDS,0,2
Peters,655713,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,655851,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,655963,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,655991,2338,2335,17,daddy_dad,daddy,CDS,0,4
Peters,655996,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,656006,2338,2335,16,daddy_dad,daddy,CDS,0,1
Peters,656085,2338,2335,17,daddy_dad,daddy,CDS,0,4
Peters,656097,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,656176,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,656182,2338,2335,17,daddy_dad,daddy,CDS,0,3
Peters,656189,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,656239,2338,2335,17,daddy_dad,daddy,CDS,0,3
Peters,656347,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,656377,2338,2335,16,daddy_dad,daddy,CDS,0,2
Peters,656414,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,656481,2338,2335,17,daddy_dad,daddy,CDS,0,3
Peters,656509,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,656596,2338,2335,17,daddy_dad,daddy,CDS,0,3
Peters,656637,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,656641,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,656790,2338,2335,17,daddy_dad,daddy,CDS,0,6
Peters,656930,2338,2335,16,daddy_dad,daddy,CDS,0,1
Peters,656988,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,657020,2338,2335,17,daddy_dad,daddy,CDS,0,3
Peters,657107,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,657127,2338,2335,17,daddy_dad,daddy,CDS,0,3
Peters,657307,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,657544,2338,2335,17,daddy_dad,daddy,CDS,0,3
Peters,657611,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,657680,2338,2335,17,daddy_dad,daddy,CDS,0,3
Peters,657720,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,657756,2338,2335,17,daddy_dad,daddy,CDS,0,3
Peters,657839,2338,2335,17,daddy_dad,daddy,CDS,0,4
Peters,657899,2338,2335,17,daddy_dad,daddy,CDS,0,0
Peters,657910,2338,2335,17,daddy_dad,daddy,CDS,0,3
Peters,657915,2338,2335,17,daddy_dad,daddy,CDS,0,3
Peters,657921,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,657975,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,657983,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,657996,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,658050,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,658056,2338,2335,17,daddy_dad,daddy,CDS,0,4
Peters,658063,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,658122,2338,2335,16,daddy_dad,daddy,CDS,0,1
Peters,658130,2338,2335,17,daddy_dad,daddy,CDS,0,3
Peters,658162,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,658179,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,658245,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,658285,2338,2335,16,daddy_dad,daddy,CDS,0,1
Peters,658289,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,658299,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,658304,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,658314,2338,2335,17,daddy_dad,daddy,CDS,0,3
Peters,658425,2338,2335,17,daddy_dad,daddy,CDS,0,5
Peters,658517,2338,2335,17,daddy_dad,daddy,CDS,0,4
Peters,658540,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,658541,2338,2335,17,daddy_dad,daddy,CDS,0,3
Peters,658618,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,658625,2338,2335,17,daddy_dad,daddy,CDS,0,0
Peters,658640,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,658788,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,658848,2338,2335,17,daddy_dad,daddy,CDS,0,3
Peters,659361,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,659394,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,659396,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,659401,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,659459,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,659461,2338,2335,17,daddy_dad,daddy,CDS,0,3
Peters,659582,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,659604,2338,2335,17,daddy_dad,daddy,CDS,0,4
Peters,659632,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,659666,2338,2335,17,daddy_dad,daddy,CDS,0,3
Peters,659674,2338,2335,17,daddy_dad,daddy,CDS,0,3
Peters,659742,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,659865,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,659899,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,659908,2338,2335,17,daddy_dad,daddy,CDS,0,0
Peters,659924,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,659942,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,660010,2338,2335,17,daddy_dad,daddy,CDS,0,0
Peters,660035,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,660120,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,660180,2338,2335,17,daddy_dad,daddy,CDS,0,0
Peters,660196,2338,2335,17,daddy_dad,daddy,CDS,0,0
Peters,660219,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,660244,2338,2335,17,daddy_dad,daddy,CDS,0,4
Peters,660251,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,660259,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,660267,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,660274,2338,2335,17,daddy_dad,daddy,CDS,0,4
Peters,660313,2338,2335,17,daddy_dad,daddy,CDS,0,3
Peters,660374,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,660386,2338,2335,17,daddy_dad,daddy,CDS,0,3
Peters,660409,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,660413,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,660422,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,660431,2338,2335,17,daddy_dad,daddy,CDS,0,2
Hall,660432,2363,2315,57,daddy_dad,daddy,CDS,0,3
Peters,660443,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,660477,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,660485,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,660505,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,660547,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,660568,2338,2335,18,daddy_dad,daddy,CDS,0,2
Peters,660593,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,660614,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,660627,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,660650,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,660684,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,660687,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,660695,2338,2335,18,daddy_dad,daddy,CDS,0,3
Peters,660714,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,660746,2338,2335,17,daddy_dad,daddy,CDS,0,0
Peters,660787,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,660828,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,660887,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,660945,2338,2335,17,daddy_dad,daddy,CDS,0,3
Peters,661060,2338,2335,17,daddy_dad,daddy,CDS,0,3
Peters,661084,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,661110,2338,2335,17,daddy_dad,daddy,CDS,0,0
Peters,661126,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,661682,2338,2335,18,daddy_dad,daddy,CDS,0,2
Peters,661696,2338,2335,17,daddy_dad,daddy,CDS,0,4
Peters,661719,2338,2335,17,daddy_dad,daddy,CDS,0,3
Peters,661762,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,661833,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,661874,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,661892,2357,2335,17,daddy_dad,daddy,CDS,0,1
Peters,661901,2357,2335,17,daddy_dad,daddy,CDS,0,1
Peters,661904,2338,2335,17,daddy_dad,daddy,CDS,0,3
Peters,661930,2357,2335,17,daddy_dad,daddy,CDS,0,1
Peters,661939,2338,2335,17,daddy_dad,daddy,CDS,0,0
Peters,661941,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,661947,2357,2335,17,daddy_dad,daddy,CDS,0,1
Peters,661958,2338,2335,17,daddy_dad,daddy,CDS,0,3
Peters,661984,2357,2335,17,daddy_dad,daddy,CDS,0,0
Peters,661996,2357,2335,17,daddy_dad,daddy,CDS,0,1
Peters,662006,2357,2335,17,daddy_dad,daddy,CDS,0,1
Peters,662032,2338,2335,18,daddy_dad,daddy,CDS,0,3
Peters,662073,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,662132,2338,2335,18,daddy_dad,daddy,CDS,0,2
Peters,662168,2357,2335,17,daddy_dad,daddy,CDS,0,1
Peters,662261,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,662381,2357,2335,17,daddy_dad,daddy,CDS,0,1
Peters,662453,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,662486,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,662511,2338,2335,18,daddy_dad,daddy,CDS,0,2
Peters,662643,2338,2335,18,daddy_dad,daddy,CDS,0,2
Peters,662702,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,662714,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,663051,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,663064,2338,2335,18,daddy_dad,daddy,CDS,0,3
Peters,663080,2338,2335,18,daddy_dad,daddy,CDS,0,3
Peters,663086,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,663109,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,663125,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,663212,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,663288,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,663374,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,663541,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,663699,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,663718,2338,2335,18,daddy_dad,daddy,CDS,0,1
Hall,663731,2318,2315,57,daddy_dad,daddy,CDS,0,5
Peters,663810,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,663900,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,663903,2338,2335,17,daddy_dad,daddy,CDS,0,0
Peters,663908,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,664036,2338,2335,18,daddy_dad,daddy,CDS,0,2
Peters,664059,2338,2335,17,daddy_dad,daddy,CDS,0,4
Peters,664066,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,664073,2338,2335,17,daddy_dad,daddy,CDS,0,3
Peters,664079,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,664095,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,664100,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,664143,2338,2335,18,daddy_dad,daddy,CDS,0,0
Peters,664224,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,664229,2338,2335,18,daddy_dad,daddy,CDS,0,3
Peters,664239,2338,2335,18,daddy_dad,daddy,CDS,0,4
Peters,664283,2338,2335,17,daddy_dad,daddy,CDS,0,4
Peters,664329,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,664336,2338,2335,18,daddy_dad,daddy,CDS,0,2
Peters,664369,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,664382,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,664501,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,664551,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,664585,2338,2335,17,daddy_dad,daddy,CDS,0,3
Peters,664673,2338,2335,18,daddy_dad,daddy,CDS,0,2
Peters,664689,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,664757,2338,2335,18,daddy_dad,daddy,CDS,0,3
Peters,664810,2338,2335,18,daddy_dad,daddy,CDS,0,4
Peters,664868,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,665049,2338,2335,18,daddy_dad,daddy,CDS,0,3
Peters,665078,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,665184,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,665238,2338,2335,18,daddy_dad,daddy,CDS,0,2
Peters,665258,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,665305,2338,2335,18,daddy_dad,daddy,CDS,0,5
Peters,665338,2338,2335,18,daddy_dad,daddy,CDS,0,2
Peters,665340,2338,2335,17,daddy_dad,daddy,CDS,0,3
Peters,665349,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,665366,2338,2335,18,daddy_dad,daddy,CDS,0,3
Peters,665410,2338,2335,18,daddy_dad,daddy,CDS,0,2
Peters,665531,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,665776,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,665824,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,665866,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,665898,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,665923,2338,2335,17,daddy_dad,daddy,CDS,0,1
Peters,666066,2338,2335,18,daddy_dad,daddy,CDS,0,2
Peters,666108,2338,2335,17,daddy_dad,daddy,CDS,0,2
Peters,666111,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,666146,2338,2335,18,daddy_dad,daddy,CDS,0,0
Peters,666177,2338,2335,18,daddy_dad,daddy,CDS,0,2
Peters,666317,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,666331,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,666377,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,666467,2338,2335,18,daddy_dad,daddy,CDS,0,2
Peters,666475,2338,2335,18,daddy_dad,daddy,CDS,0,4
Hall,666923,2337,2319,57,daddy_dad,daddy,CDS,0,1
Peters,667741,2338,2335,18,daddy_dad,daddy,CDS,0,4
Peters,667757,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,667774,2338,2335,18,daddy_dad,daddy,CDS,0,4
Peters,667787,2338,2335,18,daddy_dad,daddy,CDS,0,5
Peters,667986,2338,2335,18,daddy_dad,daddy,CDS,0,3
Peters,667998,2338,2335,18,daddy_dad,daddy,CDS,0,4
Peters,668153,2338,2335,18,daddy_dad,daddy,CDS,0,0
Peters,668162,2338,2335,18,daddy_dad,daddy,CDS,0,4
Peters,668195,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,668257,2338,2335,18,daddy_dad,daddy,CDS,0,3
Peters,668337,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,668379,2338,2335,18,daddy_dad,daddy,CDS,0,2
Peters,668405,2338,2335,18,daddy_dad,daddy,CDS,0,2
Peters,668417,2338,2335,18,daddy_dad,daddy,CDS,0,2
Peters,668455,2338,2335,18,daddy_dad,daddy,CDS,0,2
Peters,668633,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,668643,2338,2335,18,daddy_dad,daddy,CDS,0,2
Peters,668667,2338,2335,18,daddy_dad,daddy,CDS,0,2
Peters,668812,2338,2335,18,daddy_dad,daddy,CDS,0,2
Peters,668984,2338,2335,18,daddy_dad,daddy,CDS,0,2
Peters,669014,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,669033,2338,2335,18,daddy_dad,daddy,CDS,0,0
Hall,669048,2345,2328,57,daddy_dad,daddy,CDS,0,0
Peters,669284,2338,2335,18,daddy_dad,daddy,CDS,0,2
Peters,669327,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,669349,2338,2335,18,daddy_dad,daddy,CDS,0,3
Peters,669378,2338,2335,18,daddy_dad,daddy,CDS,0,2
Peters,669655,2338,2335,18,daddy_dad,daddy,CDS,0,2
Peters,669692,2338,2335,18,daddy_dad,daddy,CDS,0,2
Peters,669708,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,669709,2338,2335,18,daddy_dad,daddy,CDS,0,3
Peters,669820,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,669830,2338,2335,18,daddy_dad,daddy,CDS,0,1
Hall,670799,2409,2400,57,daddy_dad,daddy,CDS,0,4
Hall,670848,2409,2400,57,daddy_dad,daddy,CDS,0,4
Peters,672150,2338,2335,18,daddy_dad,daddy,CDS,0,1
Hall,672204,2439,2402,54,daddy_dad,daddy,CDS,0,2
Peters,672407,2338,2335,18,daddy_dad,daddy,CDS,0,0
Peters,672439,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,672445,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,672452,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,672505,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,672528,2338,2335,18,daddy_dad,daddy,CDS,0,5
Hall,672570,2439,2402,54,daddy_dad,daddy,CDS,0,1
Peters,672589,2338,2335,18,daddy_dad,daddy,CDS,0,1
Hall,672728,2419,2316,57,daddy_dad,daddy,CDS,0,5
Hall,672747,2419,2316,57,daddy_dad,daddy,CDS,0,2
Peters,672779,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,672786,2338,2335,18,daddy_dad,daddy,CDS,0,0
Peters,672818,2338,2335,18,daddy_dad,daddy,CDS,0,3
Peters,672836,2338,2335,18,daddy_dad,daddy,CDS,0,4
Peters,672842,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,672854,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,672872,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,672888,2338,2335,18,daddy_dad,daddy,CDS,0,3
Peters,672935,2338,2335,18,daddy_dad,daddy,CDS,0,2
Peters,673043,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,673075,2338,2335,18,daddy_dad,daddy,CDS,0,3
Peters,673076,2338,2335,18,daddy_dad,daddy,CDS,0,1
Peters,673106,2338,2335,18,daddy_dad,daddy,CDS,0,0
Peters,673110,2338,2335,18,daddy_dad,daddy,CDS,0,2
Peters,673146,2338,2335,18,daddy_dad,daddy,CDS,0,3
Peters,673354,2338,2335,18,daddy_dad,daddy,CDS,0,2
Peters,673460,2338,2335,18,daddy_dad,daddy,CDS,0,0
