corpus_name,id,speaker_id,target_child_id,age,pair,item,form,form_numeric,complexity
Suppes,826592,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,826691,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,826924,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,826932,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,826995,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,827004,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,827046,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,827054,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,827070,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,827139,2514,2514,24,doggy_dog,doggy,CDS,0,0.6931471805599453
Suppes,827673,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,827680,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,827688,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,827816,2514,2514,24,doggy_dog,doggy,CDS,0,0.6931471805599453
Suppes,827833,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,827866,2514,2514,24,doggy_dog,doggy,CDS,0,0.6931471805599453
Suppes,827892,2514,2514,25,doggy_dog,doggy,CDS,0,NA
Suppes,827899,2514,2514,24,doggy_dog,doggy,CDS,0,0.40546510810816444
Suppes,827921,2514,2514,24,doggy_dog,doggy,CDS,0,0.6931471805599453
Suppes,827962,2514,2514,24,doggy_dog,doggy,CDS,0,0.40546510810816444
Suppes,828009,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,828042,2514,2514,25,doggy_dog,doggy,CDS,0,NA
Suppes,828050,2514,2514,25,doggy_dog,doggy,CDS,0,NA
Suppes,828166,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,828567,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,828583,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,828641,2514,2514,24,doggy_dog,doggy,CDS,0,0.6931471805599453
Suppes,828649,2514,2514,24,doggy_dog,doggy,CDS,0,0.6931471805599453
Suppes,828672,2514,2514,24,doggy_dog,doggy,CDS,0,0.5108256237659907
Suppes,830061,2514,2514,25,doggy_dog,doggy,CDS,0,NA
Suppes,830069,2514,2514,25,doggy_dog,doggy,CDS,0,NA
Suppes,830213,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,830223,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,830244,2514,2514,25,doggy_dog,doggy,CDS,0,0.6931471805599453
Suppes,830266,2514,2514,24,doggy_dog,doggy,CDS,0,0.40546510810816444
Suppes,830276,2514,2514,24,doggy_dog,doggy,CDS,0,0.3364722366212129
Suppes,831562,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,831957,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,831970,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,832083,2514,2514,25,doggy_dog,doggy,CDS,0,0.6931471805599453
Suppes,832333,2514,2514,26,doggy_dog,doggy,CDS,0,0.40546510810816444
Suppes,832353,2514,2514,26,doggy_dog,doggy,CDS,0,0.40546510810816444
Suppes,832367,2514,2514,26,doggy_dog,doggy,CDS,0,NA
Suppes,832415,2514,2514,26,doggy_dog,doggy,CDS,0,NA
Suppes,832426,2514,2514,26,doggy_dog,doggy,CDS,0,1.0986122886681098
Suppes,832548,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,832901,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,833177,2514,2514,26,doggy_dog,doggy,CDS,0,NA
Suppes,833207,2514,2514,26,doggy_dog,doggy,CDS,0,0.6931471805599453
Suppes,834760,2514,2514,25,doggy_dog,doggy,CDS,0,0.6931471805599453
Suppes,834812,2514,2514,25,doggy_dog,doggy,CDS,0,0.6931471805599453
Suppes,835399,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,836128,2514,2514,25,doggy_dog,doggy,CDS,0,NA
Suppes,836215,2514,2514,25,doggy_dog,doggy,CDS,0,NA
Suppes,836246,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,836262,2514,2514,24,doggy_dog,doggy,CDS,0,NA
Suppes,836568,2514,2514,25,doggy_dog,doggy,CDS,0,NA
Suppes,836584,2514,2514,25,doggy_dog,doggy,CDS,0,NA
Suppes,837755,2514,2514,27,doggy_dog,doggy,CDS,0,NA
Suppes,837919,2514,2514,26,doggy_dog,doggy,CDS,0,NA
Suppes,838096,2514,2514,27,doggy_dog,doggy,CDS,0,NA
Suppes,838151,2514,2514,26,doggy_dog,doggy,CDS,0,NA
Suppes,839799,2514,2514,26,doggy_dog,doggy,CDS,0,0.40546510810816444
Suppes,839816,2514,2514,26,doggy_dog,doggy,CDS,0,0.6931471805599453
Suppes,839871,2514,2514,25,doggy_dog,doggy,CDS,0,NA
Suppes,839975,2514,2514,25,doggy_dog,doggy,CDS,0,NA
Suppes,839985,2514,2514,26,doggy_dog,doggy,CDS,0,0.40546510810816444
Suppes,839989,2514,2514,25,doggy_dog,doggy,CDS,0,NA
Suppes,841286,2514,2514,25,doggy_dog,doggy,CDS,0,NA
Suppes,841369,2514,2514,28,doggy_dog,doggy,CDS,0,NA
Suppes,841512,2514,2514,26,doggy_dog,doggy,CDS,0,0.6931471805599453
Suppes,841645,2514,2514,25,doggy_dog,doggy,CDS,0,NA
Suppes,841655,2514,2514,25,doggy_dog,doggy,CDS,0,NA
Suppes,841672,2514,2514,25,doggy_dog,doggy,CDS,0,NA
Suppes,841725,2514,2514,25,doggy_dog,doggy,CDS,0,NA
Suppes,841841,2514,2514,26,doggy_dog,doggy,CDS,0,NA
Suppes,841923,2514,2514,26,doggy_dog,doggy,CDS,0,NA
Suppes,841946,2514,2514,26,doggy_dog,doggy,CDS,0,1.0986122886681098
Suppes,841952,2514,2514,25,doggy_dog,doggy,CDS,0,1.0986122886681098
Suppes,841965,2514,2514,25,doggy_dog,doggy,CDS,0,0.6931471805599453
Suppes,841969,2514,2514,25,doggy_dog,doggy,CDS,0,1.0986122886681098
Suppes,841977,2514,2514,26,doggy_dog,doggy,CDS,0,0.6931471805599453
Suppes,841986,2514,2514,25,doggy_dog,doggy,CDS,0,1.0986122886681098
Suppes,842006,2514,2514,26,doggy_dog,doggy,CDS,0,0.40546510810816444
Suppes,842042,2514,2514,26,doggy_dog,doggy,CDS,0,0.6931471805599453
Suppes,842056,2514,2514,26,doggy_dog,doggy,CDS,0,0.40546510810816444
Suppes,842100,2514,2514,25,doggy_dog,doggy,CDS,0,NA
Suppes,842116,2514,2514,25,doggy_dog,doggy,CDS,0,NA
Suppes,842261,2514,2514,25,doggy_dog,doggy,CDS,0,NA
Suppes,842274,2514,2514,25,doggy_dog,doggy,CDS,0,NA
Suppes,842276,2514,2514,26,doggy_dog,doggy,CDS,0,0.6931471805599453
Suppes,842365,2514,2514,26,doggy_dog,doggy,CDS,0,0.6931471805599453
Suppes,843387,2514,2514,25,doggy_dog,doggy,CDS,0,NA
Suppes,843401,2514,2514,25,doggy_dog,doggy,CDS,0,0.6931471805599453
Suppes,843417,2514,2514,25,doggy_dog,doggy,CDS,0,0.6931471805599453
Suppes,843449,2514,2514,25,doggy_dog,doggy,CDS,0,NA
Suppes,843463,2514,2514,25,doggy_dog,doggy,CDS,0,NA
Suppes,843477,2514,2514,25,doggy_dog,doggy,CDS,0,NA
Suppes,843495,2514,2514,25,doggy_dog,doggy,CDS,0,NA
Suppes,843569,2514,2514,25,doggy_dog,doggy,CDS,0,0.6931471805599453
Suppes,843584,2514,2514,25,doggy_dog,doggy,CDS,0,0.6931471805599453
Suppes,843587,2514,2514,26,doggy_dog,doggy,CDS,0,NA
Suppes,843602,2514,2514,25,doggy_dog,doggy,CDS,0,0.6931471805599453
Suppes,843924,2514,2514,26,doggy_dog,doggy,CDS,0,NA
Suppes,843972,2514,2514,26,doggy_dog,doggy,CDS,0,NA
Suppes,844610,2514,2514,25,doggy_dog,doggy,CDS,0,NA
Suppes,844785,2514,2514,26,doggy_dog,doggy,CDS,0,0.6931471805599453
Suppes,845074,2514,2514,26,doggy_dog,doggy,CDS,0,NA
Suppes,845208,2514,2514,26,doggy_dog,doggy,CDS,0,NA
Suppes,846813,2514,2514,26,doggy_dog,doggy,CDS,0,NA
Suppes,846854,2514,2514,26,doggy_dog,doggy,CDS,0,0.6931471805599453
Suppes,847098,2514,2514,25,doggy_dog,doggy,CDS,0,NA
Suppes,847113,2514,2514,25,doggy_dog,doggy,CDS,0,0.2876820724517809
Suppes,847126,2514,2514,25,doggy_dog,doggy,CDS,0,0.2876820724517809
Suppes,848959,2514,2514,28,doggy_dog,doggy,CDS,0,NA
Suppes,849077,2514,2514,28,doggy_dog,doggy,CDS,0,NA
Suppes,849986,2514,2514,27,doggy_dog,doggy,CDS,0,NA
Suppes,851740,2514,2514,30,doggy_dog,doggy,CDS,0,NA
Suppes,853430,2514,2514,27,doggy_dog,doggy,CDS,0,NA
Suppes,853548,2514,2514,27,doggy_dog,doggy,CDS,0,NA
Suppes,853685,2514,2514,27,doggy_dog,doggy,CDS,0,NA
Suppes,854454,2514,2514,30,doggy_dog,doggy,CDS,0,NA
Suppes,854878,2514,2514,27,doggy_dog,doggy,CDS,0,NA
Suppes,854915,2514,2514,30,doggy_dog,doggy,CDS,0,NA
Suppes,856024,2514,2514,35,doggy_dog,doggy,CDS,0,NA
Suppes,856700,2514,2514,30,doggy_dog,doggy,CDS,0,NA
Suppes,860768,2514,2514,30,doggy_dog,doggy,CDS,0,NA
Suppes,861262,2514,2514,30,doggy_dog,doggy,CDS,0,NA
Suppes,861264,2514,2514,28,doggy_dog,doggy,CDS,0,NA
Suppes,861311,2514,2514,36,doggy_dog,doggy,CDS,0,NA
Suppes,861323,2514,2514,36,doggy_dog,doggy,CDS,0,NA
Suppes,861468,2514,2514,30,doggy_dog,doggy,CDS,0,NA
Suppes,861489,2514,2514,36,doggy_dog,doggy,CDS,0,NA
Suppes,861724,2514,2514,36,doggy_dog,doggy,CDS,0,NA
Suppes,862070,2514,2514,36,doggy_dog,doggy,CDS,0,NA
Suppes,863024,2514,2514,36,doggy_dog,doggy,CDS,0,NA
Suppes,863351,2514,2514,33,doggy_dog,doggy,CDS,0,NA
Suppes,863401,2514,2514,33,doggy_dog,doggy,CDS,0,NA
Suppes,863623,2514,2514,28,doggy_dog,doggy,CDS,0,NA
Suppes,863708,2514,2514,35,doggy_dog,doggy,CDS,0,NA
Suppes,863737,2514,2514,35,doggy_dog,doggy,CDS,0,NA
Suppes,863813,2514,2514,35,doggy_dog,doggy,CDS,0,NA
Suppes,864776,2514,2514,30,doggy_dog,doggy,CDS,0,NA
Suppes,864866,2514,2514,30,doggy_dog,doggy,CDS,0,NA
Suppes,865405,2514,2514,30,doggy_dog,doggy,CDS,0,NA
Suppes,865475,2514,2514,36,doggy_dog,doggy,CDS,0,NA
Suppes,865827,2514,2514,36,doggy_dog,doggy,CDS,0,NA
Suppes,866130,2514,2514,36,doggy_dog,doggy,CDS,0,NA
Suppes,866258,2514,2514,36,doggy_dog,doggy,CDS,0,NA
Suppes,866330,2514,2514,36,doggy_dog,doggy,CDS,0,NA
Suppes,868674,2514,2514,36,doggy_dog,doggy,CDS,0,NA
Suppes,868786,2514,2514,36,doggy_dog,doggy,CDS,0,NA
Suppes,870249,2514,2514,34,doggy_dog,doggy,CDS,0,NA
Suppes,871510,2514,2514,30,doggy_dog,doggy,CDS,0,NA
Suppes,873705,2514,2514,34,doggy_dog,doggy,CDS,0,NA
Suppes,873819,2514,2514,30,doggy_dog,doggy,CDS,0,NA
Suppes,874308,2514,2514,37,doggy_dog,doggy,CDS,0,NA
Suppes,874463,2514,2514,30,doggy_dog,doggy,CDS,0,NA
Suppes,874546,2514,2514,30,doggy_dog,doggy,CDS,0,NA
Suppes,875321,2514,2514,30,doggy_dog,doggy,CDS,0,NA
Suppes,877039,2514,2514,30,doggy_dog,doggy,CDS,0,NA
Suppes,877480,2514,2514,37,doggy_dog,doggy,CDS,0,NA
Suppes,877501,2514,2514,37,doggy_dog,doggy,CDS,0,NA
Suppes,877513,2514,2514,37,doggy_dog,doggy,CDS,0,NA
Suppes,877562,2514,2514,37,doggy_dog,doggy,CDS,0,NA
Suppes,877711,2514,2514,37,doggy_dog,doggy,CDS,0,NA
Suppes,877747,2514,2514,37,doggy_dog,doggy,CDS,0,NA
Suppes,878281,2514,2514,37,doggy_dog,doggy,CDS,0,NA
Suppes,878543,2514,2514,37,doggy_dog,doggy,CDS,0,NA
Suppes,878578,2514,2514,37,doggy_dog,doggy,CDS,0,NA
Suppes,878607,2514,2514,37,doggy_dog,doggy,CDS,0,NA
Suppes,879658,2514,2514,36,doggy_dog,doggy,CDS,0,NA
Suppes,879758,2514,2514,37,doggy_dog,doggy,CDS,0,NA
Suppes,880055,2514,2514,37,doggy_dog,doggy,CDS,0,NA
Suppes,880067,2514,2514,37,doggy_dog,doggy,CDS,0,NA
Suppes,880077,2514,2514,37,doggy_dog,doggy,CDS,0,NA
Suppes,880134,2514,2514,37,doggy_dog,doggy,CDS,0,NA
Suppes,880142,2514,2514,37,doggy_dog,doggy,CDS,0,NA
Suppes,880156,2514,2514,37,doggy_dog,doggy,CDS,0,NA
Suppes,880369,2514,2514,37,doggy_dog,doggy,CDS,0,NA
