item,transcript_id,corpus_name,target_child_name,media_start,media_end,audio_file,token,pitch_mean,pitch_min,pitch_max,pitch_range
mommy,42405,Providence,Naima,1299.865,1312.28,10700,4468,,,,
mommy,42408,Providence,Naima,1568.486,1570.783,10723,4469,,,,
mommy,42408,Providence,Naima,1570.783,1573.213,10723,4470,,,,
mommy,42384,Providence,Lily,1506.401,1508.545,40002,4471,,,,
mommy,42400,Providence,Naima,3405.505,3407.48,10511,4472,,,,
mommy,42403,Providence,Naima,2156.361,2158.92,10604,4473,,,,
mommy,42403,Providence,Naima,2158.92,2166.913,10604,4474,,,,
mommy,42412,Providence,Naima,1194,1198.095,10821,4475,,,,
mommy,42395,Providence,Naima,531.183,538.975,10403,4476,,,,
mommy,42402,Providence,Naima,3365.65,3366.841,10609,4477,,,,
mommy,42400,Providence,Naima,3477.551,3482.265,10511,4478,,,,
mommy,42400,Providence,Naima,3490.16,3492.503,10511,4479,,,,
mommy,42384,Providence,Lily,1656.788,1659.483,40002,4480,,,,
mommy,42393,Providence,Naima,2079.743,2082.498,10312,4481,,,,
mommy,42394,Providence,Naima,471.591,477.33,10325,4482,,,,
mommy,42393,Providence,Naima,2137.35,2144.305,10312,4483,,,,
mommy,42403,Providence,Naima,2281.118,2286.971,10604,4484,,,,
mommy,42403,Providence,Naima,2286.971,2289.923,10604,4485,,,,
mommy,42403,Providence,Naima,2289.923,2292.971,10604,4486,,,,
mommy,42395,Providence,Naima,664.686,669.928,10403,4487,,,,
mommy,42395,Providence,Naima,689.376,692.143,10403,4488,,,,
mommy,42407,Providence,Naima,3590.305,3594.25,10717,4489,,,,
mommy,42405,Providence,Naima,1670.605,1672.841,10700,4490,,,,
mommy,42403,Providence,Naima,2407.653,2409.995,10604,4491,,,,
mommy,42405,Providence,Naima,1675.408,1680.24,10700,4492,,,,
mommy,42405,Providence,Naima,1680.24,1684.436,10700,4493,,,,
mommy,42402,Providence,Naima,3568.501,3570.343,10609,4494,,,,
mommy,42404,Providence,Naima,2213.996,2216.845,10620,4495,,,,
mommy,42411,Providence,Naima,1456.24,1461.555,10818,4496,,,,
mommy,42402,Providence,Naima,3570.343,3577.13,10609,4497,,,,
mommy,42402,Providence,Naima,3596.665,3599.075,10609,4498,,,,
mommy,42394,Providence,Naima,677.13,680.585,10325,4499,,,,
mommy,42403,Providence,Naima,2498.171,2505.773,10604,4500,,,,
mommy,42403,Providence,Naima,2547.703,2550.52,10604,4501,,,,
mommy,42403,Providence,Naima,2564.853,2577.733,10604,4502,,,,
mommy,42402,Providence,Naima,3656.428,3661.861,10609,4503,,,,
mommy,42400,Providence,Naima,3774.915,3777.496,10511,4504,,,,
mommy,42404,Providence,Naima,2341.698,2344.345,10620,4505,,,,
mommy,42409,Providence,Naima,2624.16,2628.23,10801,4506,,,,
mommy,42397,Providence,Naima,3879.645,3882.461,10416,4507,,,,
mommy,42397,Providence,Naima,3885.35,3888.35,10416,4508,,,,
mommy,42402,Providence,Naima,3732.68,3734.458,10609,4509,,,,
mommy,42404,Providence,Naima,2413.125,2419.745,10620,4510,,,,
mommy,42402,Providence,Naima,3738.633,3740.146,10609,4511,,,,
mommy,42407,Providence,Naima,3860.693,3864.758,10717,4512,,,,
mommy,42402,Providence,Naima,3767.141,3768.706,10609,4513,,,,
mommy,42402,Providence,Naima,3772.826,3778.083,10609,4514,,,,
mommy,42395,Providence,Naima,1008.458,1011.7,10403,4515,,,,
mommy,42412,Providence,Naima,1644.481,1646.875,10821,4516,,,,
mommy,42404,Providence,Naima,2514.045,2517.48,10620,4517,,,,
mommy,42395,Providence,Naima,1068.253,1072.085,10403,4518,,,,
mommy,42400,Providence,Naima,3966.375,3967.943,10511,4519,,,,
mommy,42402,Providence,Naima,3852.483,3853.41,10609,4520,,,,
mommy,42402,Providence,Naima,3856.715,3859.741,10609,4521,,,,
mommy,42402,Providence,Naima,3859.741,3862.675,10609,4522,,,,
mommy,42407,Providence,Naima,4065.1,4067.3,10717,4523,,,,
mommy,42409,Providence,Naima,2918.15,2922.26,10801,4524,,,,
mommy,42407,Providence,Naima,4082.995,4088.095,10717,4525,,,,
mommy,42412,Providence,Naima,1786.921,1788.596,10821,4526,,,,
mommy,42404,Providence,Naima,2635.568,2637.16,10620,4527,,,,
mommy,42410,Providence,Naima,194.99,199.378,10808,4528,,,,
mommy,42409,Providence,Naima,2983.605,2986.456,10801,4529,,,,
mommy,42394,Providence,Naima,1093.145,1100.611,10325,4530,,,,
mommy,42411,Providence,Naima,2065.005,2068.966,10818,4531,,,,
mommy,42395,Providence,Naima,1324.156,1326.626,10403,4532,,,,
mommy,42404,Providence,Naima,2755.103,2757.385,10620,4533,,,,
mommy,42408,Providence,Naima,2219.985,2226.498,10723,4534,,,,
mommy,42404,Providence,Naima,2757.385,2760.765,10620,4535,,,,
mommy,42411,Providence,Naima,2134.92,2148.08,10818,4536,,,,
mommy,42411,Providence,Naima,2183.885,2188.12,10818,4537,,,,
mommy,42408,Providence,Naima,2327.305,2329.931,10723,4538,,,,
mommy,42412,Providence,Naima,2035.955,2039.68,10821,4539,,,,
mommy,42411,Providence,Naima,2340.34,2344.85,10818,4540,,,,
mommy,42411,Providence,Naima,2373.965,2378.025,10818,4541,,,,
mommy,42408,Providence,Naima,2401.55,2403.171,10723,4542,,,,
mommy,42397,Providence,Naima,4479.291,4485.301,10416,4543,,,,
mommy,42411,Providence,Naima,2476.75,2480.42,10818,4544,,,,
mommy,42412,Providence,Naima,2168.216,2174.215,10821,4545,,,,
mommy,42395,Providence,Naima,1590.795,1594.126,10403,4546,,,,
mommy,42395,Providence,Naima,1602.633,1604.215,10403,4547,,,,
mommy,42409,Providence,Naima,3449.325,3451.42,10801,4548,,,,
mommy,42412,Providence,Naima,2217.056,2221.046,10821,4549,,,,
mommy,42395,Providence,Naima,1636.308,1638.836,10403,4550,,,,
mommy,42415,Providence,Naima,414.115,415.945,10915,4551,,,,
mommy,42409,Providence,Naima,3495.335,3500.748,10801,4552,,,,
mommy,42404,Providence,Naima,3088.061,3090.51,10620,4553,,,,
mommy,42394,Providence,Naima,1795.781,1800.256,10325,4554,,,,
mommy,42404,Providence,Naima,3132.12,3135.158,10620,4555,,,,
mommy,42394,Providence,Naima,1830.448,1835.636,10325,4556,,,,
mommy,42412,Providence,Naima,2355.686,2359.688,10821,4557,,,,
mommy,42403,Providence,Naima,3627.8,3629.616,10604,4558,,,,
mommy,42403,Providence,Naima,3671.418,3675.996,10604,4559,,,,
mommy,42403,Providence,Naima,3774.491,3781.29,10604,4560,,,,
mommy,42403,Providence,Naima,3782.926,3787.301,10604,4561,,,,
mommy,42394,Providence,Naima,1992.613,1996.348,10325,4562,,,,
mommy,42394,Providence,Naima,2028.525,2031.22,10325,4563,,,,
mommy,42395,Providence,Naima,2143.223,2145.373,10403,4564,,,,
mommy,42403,Providence,Naima,4065.375,4069.686,10604,4565,,,,
mommy,42394,Providence,Naima,2300.633,2311.718,10325,4566,,,,
mommy,42404,Providence,Naima,3451.281,3455.116,10620,4567,,,,
mommy,42403,Providence,Naima,4197.9,4200.953,10604,4568,,,,
mommy,42393,Providence,Naima,3872.055,3877.023,10312,4569,,,,
mommy,42394,Providence,Naima,2416.728,2421.415,10325,4570,,,,
mommy,42394,Providence,Naima,2421.415,2424.906,10325,4571,,,,
mommy,42403,Providence,Naima,4282.755,4293.226,10604,4572,,,,
mommy,42395,Providence,Naima,2316.13,2320.17,10403,4573,,,,
mommy,42394,Providence,Naima,2448.286,2452.96,10325,4574,,,,
mommy,42412,Providence,Naima,3000.038,3003.693,10821,4575,,,,
mommy,42403,Providence,Naima,4333.378,4343.718,10604,4576,,,,
mommy,42394,Providence,Naima,2476.778,2480.506,10325,4577,,,,
mommy,42411,Providence,Naima,3289.141,3294.7,10818,4578,,,,
mommy,42394,Providence,Naima,2493.49,2500.69,10325,4579,,,,
mommy,42393,Providence,Naima,4023.693,4026.886,10312,4580,,,,
mommy,42403,Providence,Naima,4403,4409.686,10604,4581,,,,
mommy,42403,Providence,Naima,4419.55,4427.8,10604,4582,,,,
mommy,42393,Providence,Naima,4104.291,4108.798,10312,4583,,,,
mommy,42394,Providence,Naima,2607.765,2612.913,10325,4584,,,,
mommy,42393,Providence,Naima,4138.061,4140.12,10312,4585,,,,
mommy,42412,Providence,Naima,3158.095,3161.978,10821,4586,,,,
mommy,42384,Providence,Lily,2732.811,2737.698,40002,4587,,,,
mommy,42411,Providence,Naima,3502.885,3506.165,10818,4588,,,,
mommy,42404,Providence,Naima,3719.826,3721.37,10620,4589,,,,
mommy,42411,Providence,Naima,3549.67,3556.56,10818,4590,,,,
mommy,42412,Providence,Naima,3356.2,3358.238,10821,4591,,,,
mommy,42394,Providence,Naima,2980.571,2987.308,10325,4592,,,,
mommy,42394,Providence,Naima,2991.625,2994.368,10325,4593,,,,
mommy,42411,Providence,Naima,4040.28,4043.275,10818,4594,,,,
mommy,42415,Providence,Naima,1437.763,1441.975,10915,4595,,,,
mommy,42419,Providence,Naima,417.418,419.971,11116,4596,,,,
mommy,42410,Providence,Naima,1915.096,1916.691,10808,4597,,,,
mommy,42419,Providence,Naima,505,507.178,11116,4598,,,,
mommy,42415,Providence,Naima,1540.163,1547.78,10915,4599,,,,
mommy,42415,Providence,Naima,1547.78,1549.231,10915,4600,,,,
mommy,42412,Providence,Naima,3744.886,3746.093,10821,4601,,,,
mommy,42395,Providence,Naima,3094.611,3096.836,10403,4602,,,,
mommy,42419,Providence,Naima,617.33,622.096,11116,4603,,,,
mommy,42420,Providence,Naima,350.14,356.755,11018,4604,,,,
mommy,42410,Providence,Naima,2093.508,2095.756,10808,4605,,,,
mommy,42393,Providence,Naima,4714.951,4719.763,10312,4606,,,,
mommy,42414,Providence,Naima,1800.543,1807.87,10910,4607,,,,
mommy,42420,Providence,Naima,494.12,497.14,11018,4608,,,,
mommy,42395,Providence,Naima,3203.118,3205.79,10403,4609,,,,
mommy,42395,Providence,Naima,3205.79,3210.388,10403,4610,,,,
mommy,42410,Providence,Naima,2160.633,2163.236,10808,4611,,,,
mommy,42394,Providence,Naima,3389.693,3392.698,10325,4612,,,,
mommy,42417,Providence,Naima,597.786,602.506,10925,4613,,,,
mommy,42423,Providence,Naima,257.75,260.1,11107,4614,,,,
mommy,42408,Providence,Naima,4004.546,4008.523,10723,4615,,,,
mommy,42423,Providence,Naima,260.1,263.71,11107,4616,,,,
mommy,42423,Providence,Naima,276.41,277.69,11107,4617,,,,
mommy,42412,Providence,Naima,4083.7,4086.551,10821,4618,,,,
mommy,42412,Providence,Naima,4089.968,4092.858,10821,4619,,,,
mommy,42410,Providence,Naima,2450.718,2453.691,10808,4620,,,,
mommy,42395,Providence,Naima,3665.188,3668.66,10403,4621,,,,
mommy,42412,Providence,Naima,4369.898,4371.785,10821,4622,,,,
mommy,42395,Providence,Naima,3767.823,3775.486,10403,4623,,,,
mommy,42395,Providence,Naima,3788.618,3793.993,10403,4624,,,,
mommy,42414,Providence,Naima,2422.113,2425.42,10910,4625,,,,
mommy,42395,Providence,Naima,3843.091,3846.928,10403,4626,,,,
mommy,42410,Providence,Naima,2870.351,2873.811,10808,4627,,,,
mommy,42406,Providence,Naima,14.813,20.41,10710,4628,,,,
mommy,42428,Providence,Naima,112.841,117.986,20017,4629,,,,
mommy,42408,Providence,Naima,4552.258,4556.078,10723,4630,,,,
mommy,42408,Providence,Naima,4578.28,4579.66,10723,4631,,,,
mommy,42408,Providence,Naima,4579.66,4582.598,10723,4632,,,,
mommy,42418,Providence,Naima,221.485,223.04,11005,4633,,,,
mommy,42406,Providence,Naima,168.62,177.443,10710,4634,,,,
mommy,42420,Providence,Naima,1396.39,1399.125,11018,4635,,,,
mommy,42394,Providence,Naima,4267.753,4271.323,10325,4636,,,,
mommy,42394,Providence,Naima,4302.95,4306.52,10325,4637,,,,
mommy,42430,Providence,Naima,19.513,22.31,20110,4638,,,,
mommy,42430,Providence,Naima,23.343,25.246,20110,4639,,,,
mommy,42410,Providence,Naima,3340.96,3343.03,10808,4640,,,,
mommy,42418,Providence,Naima,558.76,562.21,11005,4641,,,,
mommy,42423,Providence,Naima,1404.575,1409.675,11107,4642,,,,
mommy,42428,Providence,Naima,815.65,819.621,20017,4643,,,,
mommy,42430,Providence,Naima,187.888,189.683,20110,4644,,,,
mommy,42394,Providence,Naima,4518.531,4523.156,10325,4645,,,,
mommy,42395,Providence,Naima,4350.62,4354.68,10403,4646,,,,
mommy,42394,Providence,Naima,4553.698,4557.241,10325,4647,,,,
mommy,42394,Providence,Naima,4579.358,4580.993,10325,4648,,,,
mommy,42394,Providence,Naima,4580.993,4583.836,10325,4649,,,,
mommy,42414,Providence,Naima,2936.376,2941.89,10910,4650,,,,
mommy,42425,Providence,Naima,279,280.818,11126,4651,,,,
mommy,42395,Providence,Naima,4408.621,4415.48,10403,4652,,,,
mommy,42414,Providence,Naima,2981.875,2987.145,10910,4653,,,,
mommy,42395,Providence,Naima,4481.823,4485.551,10403,4654,,,,
mommy,42406,Providence,Naima,579.865,582.693,10710,4655,,,,
mommy,42406,Providence,Naima,594.223,596.345,10710,4656,,,,
mommy,42395,Providence,Naima,4541.056,4544.228,10403,4657,,,,
mommy,42395,Providence,Naima,4557.955,4561.731,10403,4658,,,,
mommy,42416,Providence,Naima,90.11,128.785,10921,4659,,,,
mommy,42430,Providence,Naima,450.756,455.388,20110,4660,,,,
mommy,42418,Providence,Naima,923.84,927.616,11005,4661,,,,
mommy,42418,Providence,Naima,946.41,949.006,11005,4662,,,,
mommy,42416,Providence,Naima,294.045,319.425,10921,4663,,,,
mommy,42410,Providence,Naima,3856.591,3858.766,10808,4664,,,,
mommy,42430,Providence,Naima,586.351,588.125,20110,4665,,,,
mommy,42430,Providence,Naima,664.876,670.05,20110,4666,,,,
mommy,42428,Providence,Naima,1624.078,1630.548,20017,4667,,,,
mommy,42406,Providence,Naima,751.17,755.951,10710,4668,,,,
mommy,42416,Providence,Naima,515.085,518.325,10921,4669,,,,
mommy,42430,Providence,Naima,820.821,823.371,20110,4670,,,,
mommy,42425,Providence,Naima,791.161,793.755,11126,4671,,,,
mommy,42416,Providence,Naima,663.15,669.745,10921,4672,,,,
mommy,42429,Providence,Naima,93.66,100.63,20100,4673,,,,
mommy,42406,Providence,Naima,909.483,912.613,10710,4674,,,,
mommy,42406,Providence,Naima,934.296,936.23,10710,4675,,,,
mommy,42428,Providence,Naima,1941.173,1947.17,20017,4676,,,,
mommy,42406,Providence,Naima,946.966,953.216,10710,4677,,,,
mommy,42406,Providence,Naima,955.323,958.575,10710,4678,,,,
mommy,42410,Providence,Naima,4185.633,4186.921,10808,4679,,,,
mommy,42416,Providence,Naima,776.86,778.885,10921,4680,,,,
mommy,42410,Providence,Naima,4186.921,4189.548,10808,4681,,,,
mommy,42410,Providence,Naima,4189.548,4194.463,10808,4682,,,,
mommy,42406,Providence,Naima,973.438,979.748,10710,4683,,,,
mommy,42425,Providence,Naima,916.861,919.038,11126,4684,,,,
mommy,42429,Providence,Naima,228.76,231.4,20100,4685,,,,
mommy,42430,Providence,Naima,1100.343,1102.661,20110,4686,,,,
mommy,42406,Providence,Naima,1082.88,1089.978,10710,4687,,,,
mommy,42416,Providence,Naima,946.431,948.681,10921,4688,,,,
mommy,42406,Providence,Naima,1094.815,1097.763,10710,4689,,,,
mommy,42406,Providence,Naima,1116.426,1119.388,10710,4690,,,,
mommy,42406,Providence,Naima,1119.388,1123.688,10710,4691,,,,
mommy,42406,Providence,Naima,1144.213,1146.981,10710,4692,,,,
mommy,42406,Providence,Naima,1151.445,1160.615,10710,4693,,,,
mommy,42406,Providence,Naima,1164.093,1165.176,10710,4694,,,,
mommy,42416,Providence,Naima,1097.705,1112.615,10921,4695,,,,
mommy,42406,Providence,Naima,1209.011,1212.455,10710,4696,,,,
mommy,42417,Providence,Naima,2706.023,2713.89,10925,4697,,,,
mommy,42421,Providence,Naima,1427.685,1432.701,11027,4698,,,,
mommy,42421,Providence,Naima,1435.363,1440.651,11027,4699,,,,
mommy,42406,Providence,Naima,1233.348,1234.916,10710,4700,,,,
mommy,42430,Providence,Naima,1299.896,1301.28,20110,4701,,,,
mommy,42430,Providence,Naima,1301.986,1303.308,20110,4702,,,,
mommy,42406,Providence,Naima,1280.681,1286.236,10710,4703,,,,
mommy,42429,Providence,Naima,452.681,454.2,20100,4704,,,,
mommy,42425,Providence,Naima,1264.383,1267.73,11126,4705,,,,
mommy,42416,Providence,Naima,1360.161,1362.71,10921,4706,,,,
mommy,42416,Providence,Naima,1374.231,1377.185,10921,4707,,,,
mommy,42406,Providence,Naima,1365.768,1367.91,10710,4708,,,,
mommy,42416,Providence,Naima,1399.875,1403.625,10921,4709,,,,
mommy,42417,Providence,Naima,2859.561,2863.621,10925,4710,,,,
mommy,42425,Providence,Naima,1384.486,1389.45,11126,4711,,,,
mommy,42423,Providence,Naima,2931.55,2935.905,11107,4712,,,,
mommy,42416,Providence,Naima,1511.605,1516.48,10921,4713,,,,
mommy,42406,Providence,Naima,1442.088,1444.32,10710,4714,,,,
mommy,42417,Providence,Naima,3096.111,3097.576,10925,4715,,,,
mommy,42406,Providence,Naima,1650.358,1651.816,10710,4716,,,,
mommy,42428,Providence,Naima,2961.126,2976.303,20017,4717,,,,
mommy,42417,Providence,Naima,3130.881,3133.061,10925,4718,,,,
mommy,42429,Providence,Naima,780.9,781.62,20100,4719,,,,
mommy,42429,Providence,Naima,797.481,801.05,20100,4720,,,,
mommy,42417,Providence,Naima,3183,3197.216,10925,4721,,,,
mommy,42416,Providence,Naima,1912.25,1920.195,10921,4722,,,,
mommy,42423,Providence,Naima,3376.75,3381.13,11107,4723,,,,
mommy,42429,Providence,Naima,912.1,914.215,20100,4724,,,,
mommy,42430,Providence,Naima,1933.296,1936.371,20110,4725,,,,
mommy,42423,Providence,Naima,3425.235,3426.61,11107,4726,,,,
mommy,42430,Providence,Naima,2021.51,2022.788,20110,4727,,,,
mommy,42429,Providence,Naima,1012.4,1021.486,20100,4728,,,,
mommy,42429,Providence,Naima,1023.286,1027.448,20100,4729,,,,
mommy,42418,Providence,Naima,2877.245,2878.375,11005,4730,,,,
mommy,42416,Providence,Naima,2147.695,2151.49,10921,4731,,,,
mommy,42417,Providence,Naima,3448.198,3456.125,10925,4732,,,,
mommy,42435,Providence,Naima,85.488,89.415,20217,4733,,,,
mommy,42429,Providence,Naima,1122.811,1128.186,20100,4734,,,,
mommy,42429,Providence,Naima,1128.186,1132.45,20100,4735,,,,
mommy,42429,Providence,Naima,1132.45,1135.05,20100,4736,,,,
mommy,42416,Providence,Naima,2191.21,2195.015,10921,4737,,,,
mommy,42406,Providence,Naima,2028.21,2033.76,10710,4738,,,,
mommy,42406,Providence,Naima,2059.326,2063.901,10710,4739,,,,
mommy,42416,Providence,Naima,2261.18,2266.756,10921,4740,,,,
mommy,42430,Providence,Naima,2211.573,2214.415,20110,4741,,,,
mommy,42416,Providence,Naima,2405.805,2411.59,10921,4742,,,,
mommy,42425,Providence,Naima,2109.711,2113.2,11126,4743,,,,
mommy,42435,Providence,Naima,377.4,382.155,20217,4744,,,,
mommy,42428,Providence,Naima,3678.68,3688.763,20017,4745,,,,
mommy,42425,Providence,Naima,2164.89,2166.465,11126,4746,,,,
mommy,42417,Providence,Naima,3768.496,3771.351,10925,4747,,,,
mommy,42431,Providence,Naima,321.343,323.998,20116,4748,,,,
mommy,42406,Providence,Naima,2324.246,2326.418,10710,4749,,,,
mommy,42406,Providence,Naima,2326.418,2329.928,10710,4750,,,,
mommy,42416,Providence,Naima,2626.15,2632.79,10921,4751,,,,
mommy,42406,Providence,Naima,2339.44,2343.755,10710,4752,,,,
mommy,42406,Providence,Naima,2348.885,2350.263,10710,4753,,,,
mommy,42406,Providence,Naima,2354.31,2355.646,10710,4754,,,,
mommy,42416,Providence,Naima,2690.56,2692.545,10921,4755,,,,
mommy,42406,Providence,Naima,2357.925,2361.126,10710,4756,,,,
mommy,42417,Providence,Naima,3873.625,3875.976,10925,4757,,,,
mommy,42416,Providence,Naima,2774.621,2807.115,10921,4758,,,,
mommy,42416,Providence,Naima,2812.238,2814.61,10921,4759,,,,
mommy,42436,Providence,Naima,609.423,611.523,20306,4760,,,,
mommy,42417,Providence,Naima,3908.1,3914.99,10925,4761,,,,
mommy,42430,Providence,Naima,2532.051,2536.231,20110,4762,,,,
mommy,42428,Providence,Naima,4017.415,4020.171,20017,4763,,,,
mommy,42428,Providence,Naima,4020.171,4025.655,20017,4764,,,,
mommy,42418,Providence,Naima,3591.74,3595.94,11005,4765,,,,
mommy,42428,Providence,Naima,4128.458,4133.421,20017,4766,,,,
mommy,42418,Providence,Naima,3765.37,3767.375,11005,4767,,,,
mommy,42418,Providence,Naima,3767.375,3776.64,11005,4768,,,,
mommy,42416,Providence,Naima,3203.95,3215.08,10921,4769,,,,
mommy,42431,Providence,Naima,638.018,641.653,20116,4770,,,,
mommy,42418,Providence,Naima,3850.54,3851.915,11005,4771,,,,
mommy,42418,Providence,Naima,3854.685,3858.125,11005,4772,,,,
mommy,42418,Providence,Naima,3858.125,3864.45,11005,4773,,,,
mommy,42416,Providence,Naima,3327.355,3344.705,10921,4774,,,,
mommy,42416,Providence,Naima,3346.53,3349.885,10921,4775,,,,
mommy,42425,Providence,Naima,2783.378,2785.616,11126,4776,,,,
mommy,42429,Providence,Naima,2005.056,2009.651,20100,4777,,,,
mommy,42425,Providence,Naima,2843.02,2846.323,11126,4778,,,,
mommy,42406,Providence,Naima,2858.32,2862.811,10710,4779,,,,
mommy,42431,Providence,Naima,782.923,785.31,20116,4780,,,,
mommy,42424,Providence,Naima,67.615,75.1,11122,4781,,,,
mommy,42429,Providence,Naima,2304.8,2310.085,20100,4782,,,,
mommy,42424,Providence,Naima,143.7,146.105,11122,4783,,,,
mommy,42406,Providence,Naima,3066.611,3071.72,10710,4784,,,,
mommy,42416,Providence,Naima,3699.475,3701.675,10921,4785,,,,
mommy,42424,Providence,Naima,206.955,212.275,11122,4786,,,,
mommy,42416,Providence,Naima,3822.35,3825.805,10921,4787,,,,
mommy,42430,Providence,Naima,3439.09,3442.361,20110,4788,,,,
mommy,42416,Providence,Naima,3846.835,3856.305,10921,4789,,,,
mommy,42430,Providence,Naima,3489.245,3490.51,20110,4790,,,,
mommy,42429,Providence,Naima,2572.278,2575.798,20100,4791,,,,
mommy,42429,Providence,Naima,2596.795,2601.251,20100,4792,,,,
mommy,42425,Providence,Naima,3233.703,3247,11126,4793,,,,
mommy,42406,Providence,Naima,3260.431,3264.95,10710,4794,,,,
mommy,42429,Providence,Naima,2666.176,2668.583,20100,4795,,,,
mommy,42439,Providence,Naima,311.318,313.213,20411,4796,,,,
mommy,42431,Providence,Naima,994.66,998.748,20116,4797,,,,
mommy,42429,Providence,Naima,2714.126,2718.616,20100,4798,,,,
mommy,42439,Providence,Naima,374.026,376.656,20411,4799,,,,
mommy,42439,Providence,Naima,376.656,380.15,20411,4800,,,,
mommy,42436,Providence,Naima,1474.225,1475.56,20306,4801,,,,
mommy,42435,Providence,Naima,1550.955,1556.145,20217,4802,,,,
mommy,42406,Providence,Naima,3423.315,3428.71,10710,4803,,,,
mommy,42406,Providence,Naima,3431.636,3432.573,10710,4804,,,,
mommy,42421,Providence,Naima,4073.051,4078.443,11027,4805,,,,
mommy,42416,Providence,Naima,4211.435,4213.97,10921,4806,,,,
mommy,42416,Providence,Naima,4219.685,4226.36,10921,4807,,,,
mommy,42437,Providence,Naima,3.041,8.151,20316,4808,,,,
mommy,42425,Providence,Naima,3488.51,3490.665,11126,4809,,,,
mommy,42436,Providence,Naima,1580.081,1583.675,20306,4810,,,,
mommy,42421,Providence,Naima,4147.875,4150.578,11027,4811,,,,
mommy,42421,Providence,Naima,4157.143,4158.931,11027,4812,,,,
mommy,42413,Providence,Naima,59.92,63.441,10908,4813,,,,
mommy,42425,Providence,Naima,3585.828,3592.783,11126,4814,,,,
mommy,42422,Providence,Naima,2276.111,2282.28,11012,4815,,,,
mommy,42430,Providence,Naima,3965.373,3970.606,20110,4816,,,,
mommy,42430,Providence,Naima,3982.08,3983.428,20110,4817,,,,
mommy,42430,Providence,Naima,3983.428,3986.918,20110,4818,,,,
mommy,42431,Providence,Naima,1224.863,1225.941,20116,4819,,,,
mommy,42436,Providence,Naima,1692.778,1694.363,20306,4820,,,,
mommy,42406,Providence,Naima,3866.081,3867.636,10710,4821,,,,
mommy,42413,Providence,Naima,312.925,316.17,10908,4822,,,,
mommy,42424,Providence,Naima,933.11,935.81,11122,4823,,,,
mommy,42434,Providence,Naima,1574.126,1576.323,20211,4824,,,,
mommy,42413,Providence,Naima,335.748,341.105,10908,4825,,,,
mommy,42440,Providence,Naima,711.615,719.291,20416,4826,,,,
mommy,42413,Providence,Naima,434.276,436.703,10908,4827,,,,
mommy,42416,Providence,Naima,4721.196,4724.43,10921,4828,,,,
mommy,42406,Providence,Naima,4034.88,4038.451,10710,4829,,,,
mommy,42435,Providence,Naima,1918.255,1921.181,20217,4830,,,,
mommy,42416,Providence,Naima,4777.365,4780.39,10921,4831,,,,
mommy,42421,Providence,Naima,4593.161,4598.211,11027,4832,,,,
mommy,42436,Providence,Naima,1927.05,1929.423,20306,4833,,,,
mommy,42431,Providence,Naima,1479.416,1483.523,20116,4834,,,,
mommy,42429,Providence,Naima,3436.195,3438.988,20100,4835,,,,
mommy,42439,Providence,Naima,911.223,915.545,20411,4836,,,,
mommy,42439,Providence,Naima,932.913,936.608,20411,4837,,,,
mommy,42440,Providence,Naima,938.1,940.635,20416,4838,,,,
mommy,42440,Providence,Naima,947.395,950.74,20416,4839,,,,
mommy,42413,Providence,Naima,587.976,590.785,10908,4840,,,,
mommy,42440,Providence,Naima,974.235,980.975,20416,4841,,,,
mommy,42439,Providence,Naima,987.015,989.896,20411,4842,,,,
mommy,42436,Providence,Naima,2060.488,2061.675,20306,4843,,,,
mommy,42436,Providence,Naima,2085.155,2086.578,20306,4844,,,,
mommy,42424,Providence,Naima,1422.29,1426.63,11122,4845,,,,
mommy,42413,Providence,Naima,805.35,806.508,10908,4846,,,,
mommy,42413,Providence,Naima,810.245,811.573,10908,4847,,,,
mommy,42413,Providence,Naima,811.573,813.98,10908,4848,,,,
mommy,42413,Providence,Naima,813.98,817.988,10908,4849,,,,
mommy,42413,Providence,Naima,819.665,823.16,10908,4850,,,,
mommy,42424,Providence,Naima,1455.28,1460.08,11122,4851,,,,
mommy,42413,Providence,Naima,859.906,861.951,10908,4852,,,,
mommy,42424,Providence,Naima,1475.125,1481.295,11122,4853,,,,
mommy,42424,Providence,Naima,1484.25,1488.925,11122,4854,,,,
mommy,42440,Providence,Naima,1200.16,1202.155,20416,4855,,,,
mommy,42413,Providence,Naima,868.456,872.345,10908,4856,,,,
mommy,42424,Providence,Naima,1515.365,1517.905,11122,4857,,,,
mommy,42424,Providence,Naima,1562.17,1568.72,11122,4858,,,,
mommy,42424,Providence,Naima,1571.625,1573.416,11122,4859,,,,
mommy,42424,Providence,Naima,1579.74,1581.54,11122,4860,,,,
mommy,42424,Providence,Naima,1597.72,1602.155,11122,4861,,,,
mommy,42424,Providence,Naima,1626.99,1629.48,11122,4862,,,,
mommy,42431,Providence,Naima,1842.891,1847.746,20116,4863,,,,
mommy,42426,Providence,Naima,135.113,136.54,20004,4864,,,,
mommy,42426,Providence,Naima,144.608,145.985,20004,4865,,,,
mommy,42426,Providence,Naima,160.573,162.705,20004,4866,,,,
mommy,42413,Providence,Naima,1122.25,1127.388,10908,4867,,,,
mommy,42426,Providence,Naima,197.383,199.166,20004,4868,,,,
mommy,42434,Providence,Naima,2427.265,2430.96,20211,4869,,,,
mommy,42439,Providence,Naima,1463.451,1464.771,20411,4870,,,,
