id,gloss,stem,actual_phonology,model_phonology,type,language,num_morphemes,num_tokens,utterance_order,corpus_name,part_of_speech,speaker_code,speaker_name,speaker_role,target_child_age,target_child_sex,media_start,media_end,media_unit,collection_name,collection_id,corpus_id,speaker_id,target_child_id,transcript_id,age,item,form,pair,form_numeric,speaker_type,target_child_name,audio_file,pitch_mean,pitch_min,pitch_max,pitch_range,subset,filename
2143721,watch the doggy chase the ball,watch the dog chase the ball,NA,NA,imperative_emphatic,eng,8,6,739,Brent,v det:art adj n det:art n,MOT,Brenda,Mother,9.55871783814863,female,2004.311,2006.633,s,Eng-NA,2,68,3837,3836,8267,10,doggy,CDL,doggy_dog,0,other,Morgan,0917,236.137843723566,170.261735326491,320.541715788631,-150.27998046214,other-CDL,other-doggy24
17408370,that's a doggie,that a dog,NA,NA,declarative,eng,5,3,255,Providence,pro:dem det:art n,MOT,NA,Mother,14.9202242345839,female,723.173,724.236,s,Eng-NA,21,336,23497,23495,43314,15,doggy,CDL,doggy_dog,0,other,Lily,010228,291.743121861288,83.6292891378158,521.58588730762,-437.956598169804,other-CDL,other-doggy25
2240247,what does the doggie say,what do the dog say,NA,NA,question,eng,7,5,116,Brent,pro:int v det:art n co,MOT,Kathy,Mother,13.6573646276104,female,368.463,369.459,s,Eng-NA,2,68,3866,3865,8403,14,doggy,CDL,doggy_dog,0,other,Tabitha,010120,173.680131118267,146.688158120957,211.003427889208,-64.3152697682513,other-CDL,other-doggy26
2553133,oh the doggie is,oh the dog be,NA,NA,declarative,eng,6,4,176,Weist,co det:art n cop,CAT,Cathy,Investigator,29.6905480605351,female,470.593,471.325,s,Eng-NA,2,74,3994,3986,9852,30,doggy,CDL,doggy_dog,0,other,Jillian,020521,215.342868207652,76.1673356216051,300.812650276132,-224.645314654527,other-CDL,other-doggy27
2247497,doggie's outside huh,dog outside huh,NA,NA,question,eng,6,3,810,Brent,adj n co,MOT,Kathy,Mother,11.1645002977474,female,3094.153,3095.508,s,Eng-NA,2,68,3866,3865,8398,11,doggy,CDL,doggy_dog,0,other,Tabitha,01105,144.020208868461,78.8549825363882,215.889318803592,-137.034336267204,other-CDL,other-doggy28
2746357,we can't bite the doggy,we can bite the dog,NA,NA,declarative,eng,8,5,252,NewmanRatner,pro:sub mod v det:art adj,MOT,6630TM18,Mother,18.0003696174459,male,534.501,540.157,s,Eng-NA,2,76,5304,5302,10561,18,doggy,CDL,doggy_dog,0,other,6630TM,6630TM-18,336.688624540814,226.667424932209,447.525086855912,-220.857661923703,other-CDL,other-doggy29
2245420,there's doggies in the water,there dog in the water,NA,NA,declarative,eng,8,5,543,Brent,pro:exist n prep det:art n,MOT,Kathy,Mother,13.6573646276104,female,1773.311,1774.677,s,Eng-NA,2,68,3866,3865,8403,14,doggy,CDL,doggy_dog,0,other,Tabitha,010120,238.40372851502,153.077760274356,510.094237089854,-357.016476815498,other-CDL,other-doggy30
2266586,and there's a doggy,and there a dog,NA,NA,declarative,eng,7,4,625,Brent,coord pro:exist det:art adj,MOT,Lauren,Mother,10.7887225610382,male,1581.051,1582.03,s,Eng-NA,2,68,3878,3876,8435,11,doggy,CDL,doggy_dog,0,other,Henry,01024,257.399447107962,112.375919377556,402.511453638743,-290.135534261187,other-CDL,other-doggy31
2193674,oh there's that doggie again,oh there that dog again,NA,NA,declarative,eng,7,5,594,Brent,co pro:exist adv n adv,MOT,Ellen,Mother,9.03303969280683,male,2101.221,2102.724,s,Eng-NA,2,68,3852,3851,8318,9,doggy,CDL,doggy_dog,0,other,Alexander,0901,246.20996461071,177.251710937911,333.182614164777,-155.930903226865,other-CDL,other-doggy32
738600,doggie,dog,NA,NA,question,eng,2,1,450,Peters,n,FAT,NA,Father,20.723218135896,male,1252.265,1254.206,s,Eng-NA,2,43,2344,2341,4204,21,doggy,CDL,doggy_dog,0,other,Seth,010822a,163.64762061932,111.169522344059,420.273319637343,-309.103797293283,other-CDL,other-doggy33
2695571,you like the doggie,you like the dog,NA,NA,question,eng,5,4,159,NewmanRatner,pro:per v det:art n,MOT,6785KS10,Mother,10.0002053430255,male,567.664,571.317,s,Eng-NA,2,76,4789,4786,10374,10,doggy,CDL,doggy_dog,0,other,6785KS,6785KS-10,229.941633793454,197.188336897263,287.295951149983,-90.1076142527206,other-CDL,other-doggy34
2265806,doggie,dog,NA,NA,declarative,eng,2,1,402,Brent,n,MOT,Lauren,Mother,12.6901989773917,male,1583.782,1584.446,s,Eng-NA,2,68,3878,3876,8437,13,doggy,CDL,doggy_dog,0,other,Henry,010021,175.710560287101,82.3343778626969,215.559634344322,-133.225256481626,other-CDL,other-doggy35
2416522,see the lady with her doggie,see the lady with her dog,NA,NA,question,eng,7,6,480,Soderstrom,v det:art n prep det:poss n,MOT,NA,Mother,7.09870839236945,male,1290.935,1292.951,s,Eng-NA,2,71,3926,3918,9455,7,doggy,CDL,doggy_dog,0,other,Joseph,0703,211.692376899644,180.450953325263,348.332724022684,-167.881770697422,other-CDL,other-doggy36
2243185,that's the doggie,that the dog,NA,NA,declarative,eng,5,3,484,Brent,pro:dem det:art n,MOT,Kathy,Mother,11.1645002977474,female,1930.512,1931.253,s,Eng-NA,2,68,3866,3865,8398,11,doggy,CDL,doggy_dog,0,other,Tabitha,01105,267.177755842223,183.675060220244,493.064709568919,-309.389649348674,other-CDL,other-doggy37
362113,are you combing the doggie's hair,be you comb the dog hair,NA,NA,question,eng,11,6,220,Bernstein,cop pro:per part det:art adj n,MOT,NA,Mother,13.0002669459332,female,695.68,697.004,s,Eng-NA,2,36,1731,1730,3736,13,doggy,CDL,doggy_dog,0,other,Kay,010100,356.273576425558,289.93845762591,455.026450398942,-165.087992773033,other-CDL,other-doggy38
706410,do you have doggies there,do you have dog there,NA,NA,question,eng haw,7,5,133,Peters,mod pro:per v n adv,FAT,NA,Father,18.690322183207,male,398.97,399.986,s,Eng-NA,2,43,2344,2341,4196,19,doggy,CDL,doggy_dog,0,other,Seth,010621a,174.034058017691,95.6796387996796,490.095108713434,-394.415469913754,other-CDL,other-doggy39
2245501,doggies going splash splash splash,dog go splash splash splash,NA,NA,declarative,eng,8,5,548,Brent,n part n n n,MOT,Kathy,Mother,13.6573646276104,female,1788.262,1789.883,s,Eng-NA,2,68,3866,3865,8403,14,doggy,CDL,doggy_dog,0,other,Tabitha,010120,220.275066402554,154.418998327162,348.152924635838,-193.733926308676,other-CDL,other-doggy40
2248939,do you see the doggie,do you see the dog,NA,NA,question,eng,6,5,940,Brent,mod pro:per v det:art n,MOT,Kathy,Mother,11.1645002977474,female,3646.438,3647.274,s,Eng-NA,2,68,3866,3865,8398,11,doggy,CDL,doggy_dog,0,other,Tabitha,01105,279.606279573569,246.919917853978,429.001507545384,-182.081589691406,other-CDL,other-doggy41
361651,ya like that doggie huh,you like that dog huh,NA,NA,question,eng,6,5,236,Bernstein,pro:per v adv n co,MOT,NA,Mother,17.0003490831434,female,1334.805,1336.384,s,Eng-NA,2,36,1725,1724,3729,17,doggy,CDL,doggy_dog,0,other,Dale,010500,317.281946766841,267.513035228868,370.797065158118,-103.28402992925,other-CDL,other-doggy42
2733425,you wanna go play with the doggie,you want go play with the dog,NA,NA,question,eng,9,7,108,NewmanRatner,pro:per v v n prep det:art n,MOT,5303CW18,Mother,18.0003696174459,female,162.808,164.583,s,Eng-NA,2,76,5208,5204,10528,18,doggy,CDL,doggy_dog,0,other,5303CW,5303CW-18,274.810024127077,197.689733950071,514.464928275765,-316.775194325694,other-CDL,other-doggy43
17392721,where's the doggie,where the dog,NA,NA,question,eng,5,3,265,Providence,pro:int det:art n,MOT,NA,Mother,13.0659767141009,female,593.393,595.606,s,Eng-NA,21,336,23497,23495,43308,13,doggy,CDL,doggy_dog,0,other,Lily,010102,377.305180511524,123.433586996293,472.398819880359,-348.965232884066,other-CDL,other-doggy44
2483053,what does doggie say,what do dog say,NA,NA,question,eng,6,4,64,McCune,pro:int mod n co,MOT,NA,Mother,18.0003696174459,male,281.788,282.98,s,Eng-NA,2,73,3954,3953,9669,18,doggy,CDL,doggy_dog,0,other,Jase,010600,191.946940545626,157.747363671382,282.156768728405,-124.409405057023,other-CDL,other-doggy45
17660407,it's a doggie desk top organizer,it a dog desk top organize,NA,NA,declarative,eng,10,6,854,Providence,pro:per det:art n n n n,MOT,NA,Mother,34.9206349206349,female,1954.976,1961.103,s,Eng-NA,21,336,23523,23522,43518,35,doggy,CDL,doggy_dog,0,other,Violet,021028,240.588416999259,75.2513117486066,493.8773816415,-418.626069892893,other-CDL,other-doggy46
2713726,doggie,dog,NA,NA,declarative,eng,2,1,85,NewmanRatner,n,MOT,5571FW11,Mother,11.0002258773281,male,258.883,259.972,s,Eng-NA,2,76,5004,4999,10454,11,doggy,CDL,doggy_dog,0,other,5571FW,5571FW-11,185.272409892605,156.204300900108,231.033632522325,-74.8293316222172,other-CDL,other-doggy47
361449,doggy what a good doggie,dog what a good dog,NA,NA,imperative_emphatic,eng,8,5,92,Bernstein,adj pro:int det:art adj n,MOT,NA,Mother,13.0002669459332,female,289.079,291.332,s,Eng-NA,2,36,1731,1730,3736,13,doggy,CDL,doggy_dog,0,other,Kay,010100,236.443245176113,84.4996687695164,493.72832297256,-409.228654203044,other-CDL,other-doggy48
2242463,doggie in your face,dog in your face,NA,NA,declarative,eng,5,4,318,Brent,n prep det:poss n,MOT,Kathy,Mother,14.657385161913,female,1181.912,1182.894,s,Eng-NA,2,68,3866,3865,8405,15,doggy,CDL,doggy_dog,0,other,Tabitha,010220,151.637622189642,76.723744473437,227.664106264864,-150.940361791427,other-CDL,other-doggy49
2256799,who's that doggy,who that dog,NA,NA,question,eng,6,3,29,Brent,pro:int adv adj,MOT,Lauren,Mother,10.7887225610382,male,63.091,63.749,s,Eng-NA,2,68,3878,3876,8435,11,doggy,CDL,doggy_dog,0,other,Henry,01024,252.286833305671,179.468859468235,323.433457185168,-143.964597716934,other-CDL,other-doggy50
362287,gail what's the doggie's name,Gail what the dog name,NA,NA,question,eng,9,5,381,Bernstein,n:prop pro:int det:art adj n,MOT,NA,Mother,21.0004312203536,female,1284.709,1285.568,s,Eng-NA,2,36,1729,1727,3733,21,doggy,CDL,doggy_dog,0,other,Gail,010900,237.028475228563,197.602559542201,396.510297489932,-198.907737947731,other-CDL,other-doggy51
2729612,see this doggie,see this dog,NA,NA,question,eng,4,3,392,NewmanRatner,v det:dem n,MOT,6626SW11,Mother,11.0002258773281,female,776.665,778.134,s,Eng-NA,2,76,5106,5104,10492,11,doggy,CDL,doggy_dog,0,other,6626SW,6626SW-11,297.901070137241,94.9775243732445,414.348320147192,-319.370795773948,other-CDL,other-doggy52
2437957,are you going to get a doggie,be you go to get a dog,NA,NA,question,eng,10,7,372,Sachs,cop pro:per part inf v det:art n,MOT,NA,Mother,22.3290005954948,female,899.235,902.703,s,Eng-NA,2,72,3937,3936,9517,22,doggy,CDL,doggy_dog,0,other,Naomi,011010b,303.875180981744,184.894955968704,388.665976417644,-203.77102044894,other-CDL,other-doggy53
17670573,xxx nice to the doggy huh,nice to the dog huh,NA,NA,question,eng,7,6,468,Providence,adj prep det:art adj co,MOT,NA,Mother,21.2304154089406,female,908.118,911.551,s,Eng-NA,21,336,23523,23522,43492,21,doggy,CDL,doggy_dog,0,other,Violet,010907,206.043199818136,151.001250696238,492.459849007324,-341.458598311087,other-CDL,other-doggy54
17626260,doggy's done,dog do,NA,NA,declarative,eng,6,2,286,Providence,adj part,MOT,NA,Mother,25.3290621984024,female,568.236,569.441,s,Eng-NA,21,336,23523,23522,43500,25,doggy,CDL,doggy_dog,0,other,Violet,020110,213.419104716535,184.78937395094,237.572370459135,-52.782996508195,other-CDL,other-doggy55
2710767,you see the doggies,you see the dog,NA,NA,question,eng,6,4,198,NewmanRatner,pro:per v det:art n,MOT,5118PM11,Mother,11.0002258773281,male,670.109,675.229,s,Eng-NA,2,76,4944,4942,10434,11,doggy,CDL,doggy_dog,0,other,5118PM,5118PM-11,288.368301542179,200.701130287211,431.538573998351,-230.83744371114,other-CDL,other-doggy56
2189611,hello doggies,hello dog,NA,NA,declarative,eng,4,2,17,Brent,co n,MOT,Ellen,Mother,13.3616706708557,male,34.622,35.464,s,Eng-NA,2,68,3852,3851,8324,13,doggy,CDL,doggy_dog,0,other,Alexander,010111,337.307061800574,291.482747803508,409.68807881987,-118.205331016362,other-CDL,other-doggy57
17392900,where's the doggie,where the dog,NA,NA,question,eng,5,3,302,Providence,pro:int det:art n,MOT,NA,Mother,13.0659767141009,female,675.951,677.406,s,Eng-NA,21,336,23497,23495,43308,13,doggy,CDL,doggy_dog,0,other,Lily,010102,270.712693156747,71.1612179206181,353.263967747509,-282.10274982689,other-CDL,other-doggy58
2732667,can you say doggie,can you say dog,NA,NA,question,eng,5,4,86,NewmanRatner,mod pro:per v n,MOT,5244RE18,Mother,18.0003696174459,male,235.948,237.021,s,Eng-NA,2,76,5197,5191,10525,18,doggy,CDL,doggy_dog,0,other,5244RE,5244RE-18,277.159843195761,190.173438229156,466.27719067663,-276.103752447474,other-CDL,other-doggy59
2702852,or dolly are you saying doggie or dolly,or doll be you say dog or doll,NA,NA,question,eng,13,8,168,NewmanRatner,coord n aux pro:per part n coord n,MOT,4592HVG11,Mother,11.0002258773281,female,623.034,626.575,s,Eng-NA,2,76,4857,4852,10403,11,doggy,CDL,doggy_dog,0,other,4592HVG,4592HVG-11,201.781876317466,76.3505099480096,317.295692059969,-240.94518211196,other-CDL,other-doggy60
2689464,where's the doggy,where the dog,NA,NA,question,eng,6,3,203,NewmanRatner,pro:int det:art adj,MOT,5118PM10,Mother,10.0002053430255,male,609.829,612.801,s,Eng-NA,2,76,4692,4690,10314,10,doggy,CDL,doggy_dog,0,other,5118PM,5118PM-10,296.850154386916,177.937881155692,436.613035924883,-258.675154769191,other-CDL,other-doggy61
17392555,doggie,dog,NA,NA,declarative,eng,2,1,230,Providence,n,MOT,NA,Mother,13.0659767141009,female,515.406,516.461,s,Eng-NA,21,336,23497,23495,43308,13,doggy,CDL,doggy_dog,0,other,Lily,010102,165.973110938108,128.615169680747,196.652682908261,-68.0375132275148,other-CDL,other-doggy62
791799,that is jimmy's doggie,that be Jimmy dog,NA,NA,declarative,eng,8,4,268,Peters,pro:dem cop adj n,FAT,NA,Father,23.4604406661328,male,973.479,976.618,s,Eng-NA,2,43,2344,2341,4228,23,doggy,CDL,doggy_dog,0,other,Seth,011114a,342.304641388599,117.206510530184,499.393541568604,-382.18703103842,other-CDL,other-doggy63
2705765,they're both doggies,they both dog,NA,NA,declarative,eng,6,3,313,NewmanRatner,pro:sub qn n,MOT,4708IB11,Mother,11.0002258773281,female,733.797,737.058,s,Eng-NA,2,76,4881,4879,10412,11,doggy,CDL,doggy_dog,0,other,4708IB,4708IB-11,187.673445126511,82.0091216358677,456.429456793238,-374.42033515737,other-CDL,other-doggy64
2162988,doggie doggie doggie,dog dog dog,NA,NA,declarative,eng,6,3,294,Brent,n n n,MOT,Patricia,Mother,9.13160434505842,female,575.755,577.324,s,Eng-NA,2,68,3844,3842,8282,9,doggy,CDL,doggy_dog,0,other,Miranda,0904,231.438408195635,105.43678442795,292.116427177097,-186.679642749147,other-CDL,other-doggy65
2734222,do you see damian do you see a doggy,Damian do you see a dog,NA,NA,question,eng,8,9,123,NewmanRatner,n:prop v pro:per v det:art adj,MOT,5563DB18,Mother,18.0003696174459,male,222.54,227.37,s,Eng-NA,2,76,5226,5224,10534,18,doggy,CDL,doggy_dog,0,other,5563DB,5563DB-18,246.825581286241,147.26238184966,493.639268361386,-346.376886511726,other-CDL,other-doggy66
2164108,what does a doggie say,what do a dog say,NA,NA,question,eng,7,5,180,Brent,pro:int v det:art n co,MOT,Brenda,Mother,14.5588205096614,female,923.874,925.16,s,Eng-NA,2,68,3837,3836,8277,15,doggy,CDL,doggy_dog,0,other,Morgan,010217,239.561560474766,129.486938182365,313.523317367699,-184.036379185334,other-CDL,other-doggy67
362084,where's the doggie,where the dog,NA,NA,question,eng,5,3,210,Bernstein,pro:int det:art n,MOT,NA,Mother,13.0002669459332,female,667.839,671.81,s,Eng-NA,2,36,1731,1730,3736,13,doggy,CDL,doggy_dog,0,other,Kay,010100,300.05094032268,144.075736759932,497.201965881725,-353.126229121794,other-CDL,other-doggy68
2845886,a_lot of doggies,a_lot of dog,NA,NA,declarative,eng,5,3,67,NewmanRatner,adv prep n,MOT,4929MM24,Mother,24.0004928232613,female,146.781,148.589,s,Eng-NA,2,76,5418,5416,11144,24,doggy,CDL,doggy_dog,0,other,4929MM,4929MM-24,214.842366568097,176.080156345318,271.810649101792,-95.7304927564743,other-CDL,other-doggy69
2251010,little stinker doggie,little stink dog,NA,NA,declarative,eng,6,3,1079,Brent,adj n n,MOT,Kathy,Mother,11.1645002977474,female,4180.863,4182.264,s,Eng-NA,2,68,3866,3865,8398,11,doggy,CDL,doggy_dog,0,other,Tabitha,01105,251.348072009995,75.9017644199685,281.46240565782,-205.560641237851,other-CDL,other-doggy70
2265864,that's a doggie,that a dog,NA,NA,declarative,eng,5,3,561,Brent,pro:dem det:art n,MOT,Lauren,Mother,9.78870202673566,male,1933.394,1934.284,s,Eng-NA,2,68,3878,3876,8432,10,doggy,CDL,doggy_dog,0,other,Henry,0924,277.639830222963,228.259918885241,358.751501983166,-130.491583097926,other-CDL,other-doggy71
2149994,the water is all muddy because the doggie was in it,the water be all muddy because the dog be in it,NA,NA,declarative,eng,15,11,830,Brent,det:art n cop adv v conj det:art n cop prep pro:per,MOT,Brenda,Mother,12.5587794410563,female,3259.373,3261.67,s,Eng-NA,2,68,3837,3836,8273,13,doggy,CDL,doggy_dog,0,other,Morgan,010017,194.785289146251,91.8391263384323,228.003858379654,-136.164732041221,other-CDL,other-doggy72
17631536,oh he got a big mouth that doggy,oh he get a big mouth that dog,NA,NA,trail off,eng,11,8,644,Providence,co pro:sub v det:art adj n pro:rel adj,MOT,NA,Mother,20.1646851064704,female,1774.76,1777.453,s,Eng-NA,21,336,23523,23522,43490,20,doggy,CDL,doggy_dog,0,other,Violet,010805,142.80492360574,85.5208404887651,186.5300014476,-101.009160958835,other-CDL,other-doggy73
2266751,hi doggie,hi dog,NA,NA,declarative,eng,3,2,674,Brent,co n,MOT,Lauren,Mother,8.92010102876856,male,2158.564,2159.401,s,Eng-NA,2,68,3878,3876,8428,9,doggy,CDL,doggy_dog,0,other,Henry,0828,350.251901108087,294.393380921831,419.707052999524,-125.313672077693,other-CDL,other-doggy74
2443930,yeah doggie,yeah dog,NA,NA,declarative,eng,3,2,287,Soderstrom,co n,MOT,NA,Mother,8.75582660834925,male,674.468,675.812,s,Eng-NA,2,71,3928,3921,9490,9,doggy,CDL,doggy_dog,0,other,Theo,000823a,201.361309624813,156.576846297578,277.262354657146,-120.685508359568,other-CDL,other-doggy75
2787454,this is not a doggy,this be not a dog,NA,NA,declarative,eng,8,5,67,NewmanRatner,pro:dem cop neg det:art adj,MOT,6815KG24,Mother,24.0004928232613,female,145.819,149.624,s,Eng-NA,2,76,5637,5630,10673,24,doggy,CDL,doggy_dog,0,other,6815KG,6815KG-24,238.261641068347,82.447800275599,355.452772488316,-273.004972212717,other-CDL,other-doggy76
2702831,where is where is the doggie,where be the dog,NA,NA,question,eng,6,6,167,NewmanRatner,pro:int cop det:art n,MOT,4592HVG11,Mother,11.0002258773281,female,620.546,623.034,s,Eng-NA,2,76,4857,4852,10403,11,doggy,CDL,doggy_dog,0,other,4592HVG,4592HVG-11,274.127431181971,77.5998460205543,438.57448163193,-360.974635611376,other-CDL,other-doggy77
17553520,you want to wash doggy woggy's spots off,you want to wash Doggy Woggy spot off,NA,NA,question,eng,11,8,42,Providence,pro:per v prep n n:prop adj n adv,MOT,NA,Mother,23.2304564775457,female,155.34,159.975,s,Eng-NA,21,336,23511,23510,43427,23,doggy,CDL,doggy_dog,0,other,Naima,011107,236.928560806857,125.935092398525,518.776252632962,-392.841160234437,other-CDL,other-doggy78
791853,you want to oh you xxx do the doggies,oh you do the dog,NA,NA,declarative,eng,7,9,294,Peters,co pro:per v det:art n,FAT,NA,Father,22.8546787408366,male,939.267,941.004,s,Eng-NA,2,43,2344,2341,4222,23,doggy,CDL,doggy_dog,0,other,Seth,011026a,142.656841541058,88.0283361480422,444.373742803282,-356.34540665524,other-CDL,other-doggy79
17392585,what does a doggie say,what do a dog say,NA,NA,question,eng,7,5,236,Providence,pro:int v det:art n co,MOT,NA,Mother,13.0659767141009,female,521.37,522.52,s,Eng-NA,21,336,23497,23495,43308,13,doggy,CDL,doggy_dog,0,other,Lily,010102,299.983292189394,80.8339100782559,491.556389963774,-410.722479885518,other-CDL,other-doggy80
17612702,doggy,dog,NA,NA,declarative,eng,3,1,50,Providence,adj,MOT,NA,Mother,18.0989342696975,female,123.793,125.44,s,Eng-NA,21,336,23523,23522,43486,18,doggy,CDL,doggy_dog,0,other,Violet,010603,180.847025747133,141.752448193049,466.673996090629,-324.92154789758,other-CDL,other-doggy81
17422687,uhoh that doggie's chewing on a shoe,uhoh that dog be chew on a shoe,NA,NA,declarative,eng,11,7,1437,Providence,co pro:rel n aux part prep det:art n,MOT,NA,Mother,19.6246329493419,female,2829.92,2832.703,s,Eng-NA,21,336,23497,23495,43324,20,doggy,CDL,doggy_dog,0,other,Lily,010719,173.028927827455,74.9735442762239,366.436242339543,-291.462698063319,other-CDL,other-doggy82
17388964,blue's a doggie,Blue a dog,NA,NA,declarative,eng,6,3,1015,Providence,adj det:art n,MOT,NA,Mother,14.0659972484035,female,2793.296,2795.151,s,Eng-NA,21,336,23497,23495,43312,14,doggy,CDL,doggy_dog,0,other,Lily,010202,227.765438367207,75.3702363314476,430.79381930782,-355.423582976372,other-CDL,other-doggy83
361029,where's the doggie,where the dog,NA,NA,question,eng,5,3,142,Bernstein,pro:int det:art n,MOT,NA,Mother,17.0003490831434,female,692.171,694.145,s,Eng-NA,2,36,1725,1724,3729,17,doggy,CDL,doggy_dog,0,other,Dale,010500,251.759025326735,124.860372280025,522.832277805015,-397.97190552499,other-CDL,other-doggy84
2144080,where is the doggie,where be the dog,NA,NA,question,eng,6,4,330,Brent,pro:int cop det:art n,MOT,Brenda,Mother,10.4601737201996,female,1318.836,1320.026,s,Eng-NA,2,68,3837,3836,8269,10,doggy,CDL,doggy_dog,0,other,Morgan,01014,306.677378561993,196.766404653781,467.968797889803,-271.202393236022,other-CDL,other-doggy85
2361902,a real bigger than my doggie's car,a real big than my dog car,NA,NA,declarative,eng,11,7,253,Braunwald,det:art adj adj prep det:poss adj n,SIS,NA,Sister,37.9206965235426,female,836.972,839.735,s,Eng-NA,2,70,3904,3901,8690,38,doggy,CDL,doggy_dog,0,other,Laura,030128,246.433265484218,70.1474936541214,402.271371519635,-332.123877865513,other-CDL,other-doggy86
2447213,the tail of the doggie,the tail of the dog,NA,NA,question,eng,6,5,25,Sachs,det:art n prep det:art n,MOT,NA,Mother,24.1647672436806,female,63.949,65.634,s,Eng-NA,2,72,3937,3936,9543,24,doggy,CDL,doggy_dog,0,other,Naomi,020005,327.475404039314,128.898750512855,524.120558240065,-395.221807727211,other-CDL,other-doggy87
2228911,remember aunt terri's doggie,remember Aunt Terri dog,NA,NA,question,eng,7,4,666,Brent,v n:prop adj n,MOT,Kristen,Mother,15.0331628986221,male,3194.968,3197.085,s,Eng-NA,2,68,3863,3862,8393,15,doggy,CDL,doggy_dog,0,other,Timothy,010301,301.217689477794,213.376925994958,404.326311300774,-190.949385305817,other-CDL,other-doggy88
2691918,is he a doggie,be he a dog,NA,NA,question,eng,6,4,146,NewmanRatner,cop pro:sub det:art n,MOT,5561AC10,Mother,10.0002053430255,female,709.151,714.133,s,Eng-NA,2,76,4728,4726,10330,10,doggy,CDL,doggy_dog,0,other,5561AC,5561AC-10,280.348231835577,243.055039585612,323.46777539714,-80.4127358115273,other-CDL,other-doggy89
1622009,it's a doggie,it a dog,NA,NA,declarative,eng,5,3,425,Bloom,pro:per det:art n,LOI,Lois,Investigator,29.0991601470256,male,1719.699,1724.623,s,Eng-NA,2,54,3146,3142,6998,29,doggy,CDL,doggy_dog,0,other,Peter,020503,136.180046307766,75.9619199648956,178.403400926204,-102.441480961309,other-CDL,other-doggy90
2162975,say doggie,say doggie,NA,NA,imperative_emphatic,eng,2,2,293,Brent,co meta,MOT,Patricia,Mother,9.13160434505842,female,574.12,575.273,s,Eng-NA,2,68,3844,3842,8282,9,doggy,CDL,doggy_dog,0,other,Miranda,0904,231.652781806249,74.8850590992713,320.739818244644,-245.854759145373,other-CDL,other-doggy91
349108,what does that doggie say,what do that dog say,NA,NA,question,eng,7,5,404,Bernstein,pro:int mod pro:dem n co,MOT,NA,Mother,15.0003080145383,female,321.222,322.517,s,Eng-NA,2,36,1714,1713,3719,15,doggy,CDL,doggy_dog,0,other,Alice,010300,219.227419072604,110.436058973743,271.493681868923,-161.05762289518,other-CDL,other-doggy92
2436671,toy doggie,toy dog,NA,NA,declarative,eng,3,2,130,Sachs,n n,MOT,NA,Mother,22.3290005954948,female,286.511,287.278,s,Eng-NA,2,72,3937,3936,9517,22,doggy,CDL,doggy_dog,0,other,Naomi,011010b,289.945118349636,265.889137783673,334.477491073203,-68.5883532895295,other-CDL,other-doggy93
2267185,that's a doggie,that a dog,NA,NA,declarative,eng,5,3,561,Brent,pro:dem det:art n,MOT,Lauren,Mother,12.2302306002177,male,1575.697,1576.986,s,Eng-NA,2,68,3878,3876,8436,12,doggy,CDL,doggy_dog,0,other,Henry,010007,217.723562844841,123.107232097167,331.429947496792,-208.322715399624,other-CDL,other-doggy94
682528,i did not even hear that doggie bark,I do not even hear that dog bark,NA,NA,declarative,eng yid,10,8,137,Peters,pro:sub mod neg adv v adv n n,FAT,NA,Father,17.0660588513111,male,350.481,351.984,s,Eng-NA,2,43,2344,2341,4178,17,doggy,CDL,doggy_dog,0,other,Seth,010502a,238.276004688241,92.6224657018771,522.295049957524,-429.672584255647,other-CDL,other-doggy95
928192,we have some doggies too don't we,we have some dog too do we,NA,NA,question,eng,10,7,34,Rollins,pro:sub v qn n adv mod pro:sub,MOT,NA,Mother,9.00018480872297,NA,206.928,210.865,s,Eng-NA,2,47,2532,2530,4682,9,doggy,CDL,doggy_dog,0,other,SX,sx09,266.772853489944,78.4454849702594,465.543771702199,-387.098286731939,other-CDL,other-doggy96
2749482,do you think the doggy wants pizza,do you think the dog want pizza,NA,NA,question,eng,10,7,275,NewmanRatner,mod pro:per v det:art adj v n,MOT,7120CB18,Mother,18.0003696174459,female,689.187,691.492,s,Eng-NA,2,76,5334,5332,10571,18,doggy,CDL,doggy_dog,0,other,7120CB,7120CB-18,304.324704442942,178.272560505682,506.167996732191,-327.89543622651,other-CDL,other-doggy97
767494,it is doggie,it be dog,NA,NA,declarative,eng,5,3,2,Peters,pro:per cop n,FAT,NA,Father,22.3618554795786,male,0.622,4.049,s,Eng-NA,2,43,2344,2341,4220,22,doggy,CDL,doggy_dog,0,other,Seth,011011c,307.137427313001,134.466874931183,516.356284341285,-381.889409410102,other-CDL,other-doggy98
17467830,xxx hi doggy,hi dog,NA,NA,declarative,eng,4,3,1254,Providence,co adj,MOT,NA,Mother,31.0006365633791,female,3173.203,3174.823,s,Eng-NA,21,336,23497,23495,43358,31,doggy,CDL,doggy_dog,0,other,Lily,020700,269.114957592892,131.230185140092,368.344690325328,-237.114505185236,other-CDL,other-doggy99
711293,can you say doggie,can you say dog,NA,NA,question,eng haw,5,4,303,Peters,mod pro:per v n,FAT,NA,Father,18.46033799462,male,948.234,949.04,s,Eng-NA,2,43,2344,2341,4195,18,doggy,CDL,doggy_dog,0,other,Seth,010614b,176.13941789139,142.275937483548,229.325843350688,-87.04990586714,other-CDL,other-doggy100
